data,at1,at2,at3,at4,at5
225,-0.156,0.508,-0.355,0.158,-1.9
226,-1.047,-0.691,-1.461,1.155,-1.465
227,-0.767,0.939,1.328,-1.083,-0.083
228,0.946,0.95,0.482,-0.552,-0.534
229,0.931,-0.277,-0.293,1.334,-0.473
230,-0.577,-1.126,-0.357,-1.012,0.437
231,-0.495,-0.096,-1.011,0.892,0.493
232,0.278,0.609,0.732,-2.726,1.268
233,0.152,-0.526,0.232,-0.558,0.195
234,0.165,1.302,-0.153,-0.121,0.688
235,0.443,-0.035,-0.382,-1.528,1.808
236,1.481,-0.409,0.341,-0.66,-0.28
237,1.538,-0.075,1.583,1.138,0.3
238,-0.733,0.484,1.291,1.182,0.636
239,0.873,0.216,0.026,-1.436,1.419
240,-0.71,0.115,0.824,-0.791,-2.696
241,-0.514,-1.303,-0.01,-0.592,1.163
242,-1.265,0.227,0.536,0.006,-0.992
243,-0.476,2.034,1.263,-0.448,-0.734
244,0.608,-1.07,-0.796,-2.005,0.343
245,2.469,1.028,-0.322,-1.354,-0.485
246,0.124,-0.221,-0.05,-0.899,-0.557
247,-1.75,-0.649,-0.148,-0.972,-0.694
248,1.584,-0.91,-1.402,0.104,-0.142
249,-1.133,0.363,-0.312,-2.289,2.364
250,0.398,0.005,0.228,1.242,0.783
251,0.857,-1.274,0.869,-0.917,-1.129
252,1.551,-0.351,0.179,-0.178,-1.491
253,0.664,0.776,0.962,2.41,0.494
254,0.125,0.937,0.862,1.236,-1.775
255,-0.002,-0.26,-1.6,1.234,1.077
256,0.221,0.39,-0.911,-0.08,-0.568
257,0.933,0.979,-0.657,0.324,0.735
258,0.488,0.275,0.071,0.391,0.454
259,-0.106,-2.077,0.759,-0.429,0.615
260,-0.518,-0.458,0.12,-0.234,-1.421
261,-0.989,-0.313,0.692,1.065,0.999
262,-0.59,-0.11,-1.495,-0.592,-1.033
263,0.507,1.98,0.617,0.971,-1.103
264,1.639,0.928,-0.388,0.662,1.443
265,-0.548,-1.035,-0.35,0.316,-0.788
266,0.601,-0.22,1.041,-1.417,-1.375
267,-1.121,1.25,-0.603,1.302,1.801
268,-0.15,0.718,-0.767,0.509,-0.12
269,1.128,1.296,-0.3,-0.827,-0.742
270,-0.989,0.523,0.776,0.909,-0.172
271,0.304,-0.148,-1.197,-0.303,-0.806
272,-0.048,0.215,-0.919,1.789,0.325
273,-1.446,0.904,-0.492,-1.176,0.055
274,1.593,-0.163,0.231,1.046,0.423
275,-0.168,-0.084,1.08,-1.261,1.331
276,-1.064,0.348,-0.474,1.16,1.319
277,1.317,-1.192,-0.58,-1.046,1.428
278,-0.759,0.724,2.273,-1.109,0.3
279,-1.192,-0.252,-2.02,1.769,1.762
280,0.148,1.468,0.918,0.703,-0.556
281,-0.429,-0.749,0.617,0.699,-0.533
282,-0.895,-0.342,0.06,-0.29,0.416
283,1.457,-1.487,2.012,1.112,0.016
284,0.852,-0.953,-0.457,0.44,0.756
285,-0.281,-0.506,-0.876,0.433,0.812
286,0.11,-0.05,-0.819,0.541,0.362
287,0.362,-0.85,1.356,-0.287,-1.055
288,-0.747,0.898,0.991,1.563,-0.511
289,-1.714,0.53,1.328,1.063,-0.574
290,0.834,-1.054,-1.246,0.38,0.607
291,0.402,-0.766,0.339,1.883,2.108
292,-0.488,-0.295,-0.529,-0.178,0.396
293,-0.474,0.597,-0.241,0.905,1.692
294,-1.1,0.602,1.043,0.506,1.199
295,-0.649,0.097,-1.656,0.09,-0.041
296,-1.092,1.263,-0.22,0.924,1.87
297,0.532,0.527,0.262,0.608,2.676
298,-0.629,-0.781,-0.532,-1.386,-0.884
299,1.392,0.219,-1.037,-0.214,0.742
300,-0.111,-0.38,0.042,1.043,0.322
301,-0.43,0.33,-0.374,0.081,1.391
302,0.412,-0.31,-0.338,-1.702,0.739
303,-0.564,-1.007,-1.233,0.749,1.977
304,1.352,0.557,0.205,0.838,1.668
305,0.959,0.126,2.042,0.129,-0.661
306,-0.623,1.153,-0.344,0.06,0.352
307,-1.577,0.006,1.319,-2.715,-1.001
308,0.241,-0.941,-2.39,-2.03,1.25
309,1.264,-0.057,-0.125,-0.652,-0.498
310,0.056,0.265,0.124,-0.507,0.335
311,1.598,-0.1,0.342,0.186,0.542
312,-1.075,-1.028,1.048,-1.988,-1.471
313,0.585,0.039,0.829,1.631,0.734
314,-1.577,0.349,0.689,0.887,-0.424
315,-0.532,-0.106,0.553,0.459,-0.444
316,1.079,-1.447,0.595,1.454,-0.114
317,-0.382,0.177,1.744,-0.71,0.861
318,1.194,1.542,4.067,-0.488,0.515
319,1.157,-0.079,-0.88,1.038,0.227
320,0.845,-1.378,0.697,1.151,0.419
321,1.052,0.135,-0.3,0.077,-3.108
322,-1.509,-0.782,0.972,0.236,-0.918
323,1.259,-0.768,-2.394,-0.305,-0.544
324,-0.402,-1.203,2.374,0.375,-0.423
325,1.443,0.346,-0.039,0.109,0.318
326,0.63,1.302,0.415,0.125,-0.042
327,1.063,-0.477,0.455,0.476,-1.561
328,0.827,1.18,-0.701,-0.588,0.957
329,-0.118,-1.97,-0.226,0.663,-0.555
330,0.207,0.313,0.912,0.204,0.179
331,-0.548,0.712,0.026,-0.417,-0.978
332,-1.086,0.876,-1.49,0.813,1.078
333,1.17,1.921,-0.528,0.256,1.937
334,1.174,-0.48,0.754,1.299,0.461
335,0.599,-1.681,0.772,-0.1,-0.53
336,-1.34,0.099,0.804,0.415,-0.276
337,0.531,1.985,-1.013,0.392,0.329
338,-0.821,-0.204,-0.212,-0.097,-0.264
339,0.055,-0.985,1.833,-1.07,-1.725
340,1.378,-3.343,0.421,-0.884,-0.183
341,-0.533,1.229,-1.887,0.313,-2.191
342,-1.341,-0.256,-0.916,0.551,1.115
343,-0.452,-1.074,1.371,-1.248,0.684
344,0.003,-1.471,-0.23,-1.312,0.366
345,-0.248,-0.813,0.58,-0.85,-1.092
346,0.644,-0.604,-0.618,1.445,-0.212
347,1.331,-0.888,-1.7,0.858,-1.431
348,-0.865,-0.039,-1.148,0.641,-1.578
349,-0.261,-0.072,1.629,0.138,0.179
350,0.443,-0.035,0.48,1.878,-0.93
351,1.555,-1.236,-0.775,-0.788,0.379
352,-0.648,-0.123,-0.408,-1.096,-1.618
353,-0.948,-1.205,0.935,1.521,0.434
354,-1.043,0.892,0.168,0.021,-0.05
355,-1.158,0.344,-0.828,-0.042,-1.427
356,0.118,-0.991,0.116,1.645,-0.561
357,-0.545,0.918,-0.239,-2.045,0.487
358,-0.985,0.587,0.595,0.063,0.333
359,0.581,0.958,0.322,0.157,-0.318
360,-0.438,0.033,-1.566,-1.539,-0.636
361,2.015,-0.506,-1.358,0.142,-1.291
362,0.257,0.765,0.332,0.177,0.388
363,0.468,-0.374,0.502,0.053,-1.027
364,-0.757,0.374,-1.208,1.548,-1.592
365,-0.487,-0.72,-0.565,-0.044,-2.18
366,-1.739,0.331,0.715,-0.086,0.172
367,-1.634,-2.103,1.747,-0.208,0.354
368,0.701,-0.543,0.31,-1.2,-0.176
369,1.155,0.569,0.56,1.277,0.325
370,-0.519,-0.112,-0.365,-0.725,0.242
371,2.014,-0.587,0.821,0.963,-0.556
372,-0.915,-3.049,1.092,1.965,-2.651
373,-1.416,0.49,-0.247,-0.339,0.284
374,-1.266,0.322,0.286,0.493,-1.692
375,-0.646,0.824,0.276,-0.315,-1.012
376,0.24,-0.004,-0.251,-1.602,0.635
377,-0.274,-2.439,-1.331,1.13,0.357
378,0.8,1.392,-2.309,0.46,0.524
379,-1.132,-0.324,0.8,-0.221,-1.798
380,1.188,-2.162,-0.103,-0.689,0.32
381,-2.239,-0.786,0.815,0.322,-0.991
382,-1.749,-0.866,0.861,-0.296,0.953
383,0.795,0.911,-0.816,-0.728,0.471
384,-0.325,1.713,-1.03,0.603,-0.969
385,-0.441,-0.155,-0.234,0.938,0.983
386,0.674,-0.497,-0.409,0.646,-2.062
387,-1.289,-0.658,-1.324,0.879,-0.224
388,-0.014,-0.79,0.898,-0.947,0.462
389,-0.084,0.047,-1.084,2.379,-0.664
390,-1.808,-0.058,-0.047,-0.471,-0.26
391,-0.162,0.178,1.37,1.022,-0.865
392,-0.978,-1.2,-0.737,-0.156,-0.345
393,1.89,-1.679,-1.273,1.22,0.088
394,0.161,0.013,-0.716,-0.31,-1.322
395,1.125,1.023,-0.378,0.04,1.537
396,0.322,0.349,0.087,2.682,0.237
397,-0.197,-0.202,-0.154,1.037,0.222
398,-0.164,1.011,-1.198,0.013,-1.906
399,1.573,-0.353,-0.455,0.343,-0.715
400,1.318,-0.405,-0.756,-0.843,0.792
401,0.643,1.234,-1.185,-0.648,1.747
402,0.067,-0.945,0.664,1.076,-1.423
403,-0.836,0.371,-0.308,-1.353,-0.616
404,0.699,1.468,0.14,0.967,1.114
405,-1.291,-1.158,2.082,0.122,-1.352
406,-0.667,0.057,-0.419,2.543,-0.968
407,1.425,-1.44,-0.321,1.228,0.606
408,-1.738,1.926,1.491,0.524,0.976
409,0.448,-0.101,0.694,0.439,-0.602
410,-0.076,0.049,0.356,-0.935,-0.809
411,-0.201,-0.588,0.363,-0.023,0.018
412,-1.457,-0.547,-0.367,-1.475,0.687
413,-0.103,-0.504,-1.347,-0.62,-1.281
414,-0.89,0.814,-0.469,1.107,0.883
415,-1.711,-0.361,-1.136,0.022,1.242
416,-0.884,-0.954,-0.741,1.953,0.97
417,-1.501,0.21,0.159,-0.095,-0.933
418,-0.156,1.119,0.788,-1.407,1.751
419,-0.417,-0.503,-0.839,-0.19,1.016
420,-1.021,0.314,-1.91,1.58,-0.23
421,-0.868,-1.109,0.994,0.803,0.975
422,-0.792,-1.182,-0.373,2.272,0.438
423,-0.134,-0.231,-0.953,1.795,-1.088
424,-0.659,0.428,-0.07,1.3,-0.252
425,-0.14,0.075,-1.004,0.978,-0.852
426,-0.354,-0.944,0.234,-0.332,0.749
427,-1.031,-1.848,-0.925,1.36,-0.104
428,1.476,0.559,1.103,0.935,-0.34
429,0.641,-0.667,0.078,0.55,-2.468
430,0.375,-0.184,0.192,-0.382,0.536
431,0.195,1.931,-0.977,1.339,-0.876
432,0.245,-0.969,-1.895,-0.019,-0.303
433,0.368,0.885,1.397,0.178,0.32
434,0.44,-0.168,-0.919,-0.215,-0.677
435,1.75,3.495,-1.256,-0.17,-1.036
436,-1.174,1.117,-0.232,-1.43,-1.02
437,-0.644,-0.726,0.264,-0.297,1.387
438,-0.203,0.096,-0.809,0.063,0.845
439,-0.263,0.303,-0.935,1.232,0.078
440,0.184,0.662,0.482,0.295,-1.479
441,-0.144,0.397,-1.214,1.673,-0.314
442,2.388,0.94,0.38,0.099,-0.491
443,-0.625,-0.245,-2.03,0.754,1.668
444,-0.049,0.562,-1.335,0.782,1.361
445,-0.259,0.813,-0.335,0.742,0.637
446,0.88,0.247,-1.254,-0.076,-0.616
447,-1.109,1.448,-0.98,1.436,0.879
448,-1.143,0.563,0.497,1.785,-0.77
449,2.178,-1.233,1.445,0.969,1.321
450,0.249,-1.546,-0.324,-0.77,-0.147
451,-0.114,-0.931,0.128,-1.853,0.873
452,-0.391,-1.325,0.113,1.117,-0.469
453,-1.161,0.744,-0.834,-1.096,1.455
454,-0.094,0.736,0.173,0.56,1.124
455,1.153,-0.325,1.203,1.163,1.061
456,-0.254,1.602,-1.524,2.203,-0.131
457,0.714,0.441,-2.551,-1.5,-1.17
458,1.825,-0.193,-0.929,0.584,-1.316
459,0.91,-0.538,0.567,-0.537,0.181
460,0.6,1.152,0.781,1.303,-1.476
461,-0.704,-0.559,0.554,1.858,-0.76
462,0.664,0.081,1.667,-0.435,0.544
463,-0.272,-1.397,-0.569,-0.771,1.375
464,0.493,-0.366,0.798,-0.869,-0.187
465,0.75,0.455,1.375,-0.14,0.651
466,0.355,0.606,0.191,0.19,0.658
467,0.539,0.562,-0.696,1.492,0.532
468,1.511,-0.416,0.284,0.238,-1.13
469,-1.585,-0.375,-0.792,-1.795,-1.031
470,0.193,0.927,-2.114,-0.593,0.42
471,0.704,0.65,1.369,-0.557,-1.962
472,2.01,-0.499,-1.482,-0.392,0.6
473,0.463,-1.365,-0.288,0.307,0.396
474,-0.164,-1.487,-0.92,0.953,-0.296
475,0.583,-1.961,1.777,1.017,1.019
476,0.661,0.29,0.918,-0.025,-0.844
477,-0.744,-1.563,0.844,0.899,1.134
478,-0.552,-0.921,-0.45,0.636,-1.55
479,0.145,-1.062,-0.245,1.222,1.266
480,0.613,1.89,0.0,0.189,0.462
481,-0.304,-0.503,-0.483,-1.201,0.815
482,1.069,-0.36,1.081,0.96,-0.214
483,0.185,-0.564,-1.161,-0.187,-0.0
484,-0.965,0.8,0.075,-0.441,0.961
485,0.802,-0.945,0.04,0.129,-0.685
486,0.036,0.16,-0.478,-1.137,0.565
487,-1.453,1.031,-1.361,0.784,-0.046
488,-1.04,0.741,0.448,0.257,0.8
489,0.591,-0.952,0.71,-0.369,-3.221
490,-2.395,0.513,1.349,0.404,0.18
491,0.364,1.693,0.137,0.959,0.277
492,-0.922,0.825,1.498,-0.008,0.793
493,0.47,0.666,-2.244,-1.027,-1.239
494,0.54,1.002,-0.374,-0.455,-0.589
495,1.574,0.811,0.58,0.718,0.792
496,2.271,-0.626,-1.129,-0.118,0.014
497,-0.295,0.331,-0.038,-2.677,-0.542
498,1.346,-1.349,0.155,1.358,-0.174
499,-0.061,1.779,0.32,-0.18,-0.945
500,-0.112,0.502,1.088,-0.092,0.986
501,0.63,-0.823,-0.721,0.852,0.744
502,0.194,-0.023,0.861,0.28,-0.519
503,0.614,-1.187,0.07,0.32,-0.422
504,-1.654,-0.603,0.442,-0.35,-0.757
505,-1.903,0.778,-0.492,1.248,0.978
506,0.98,-0.85,0.232,0.597,-0.768
507,0.407,0.186,-1.943,0.549,0.507
508,0.505,0.951,1.318,0.626,-2.123
509,-1.066,-1.767,1.98,-1.609,-0.814
510,-0.713,-1.122,-1.134,1.22,-2.194
511,-1.086,-1.837,1.636,0.945,-2.618
512,0.741,0.614,0.694,-0.863,1.198
513,-1.886,1.276,-0.536,-0.047,0.877
514,0.15,-0.987,-0.386,-0.615,-0.821
515,0.348,-0.096,-1.778,-0.799,-0.858
516,0.357,1.996,0.406,1.219,-1.103
517,-0.419,-0.497,-1.11,0.358,-0.607
518,-1.801,-0.386,0.599,-0.45,-0.271
519,1.634,-0.505,2.22,1.966,0.1
520,-0.763,1.259,0.245,-0.238,-0.276
521,-0.403,1.858,1.128,0.993,0.597
522,1.379,-1.072,0.164,0.098,-0.431
523,-0.432,0.941,-0.655,-0.308,-0.469
524,1.605,1.318,1.167,-1.804,0.088
525,-0.708,-1.588,-0.191,0.686,-0.518
526,-2.178,0.166,-0.219,-0.491,-0.723
527,1.514,-0.638,0.89,0.557,0.978
528,1.515,0.176,-0.381,1.44,-1.437
529,0.515,-0.062,0.517,-0.156,-0.529
530,0.315,0.239,0.914,0.133,0.517
531,-1.466,0.826,1.106,-0.061,-0.399
532,0.117,0.742,-0.164,1.131,1.553
533,-0.207,1.074,-1.688,2.181,1.279
534,0.623,0.205,0.907,-0.58,-0.809
535,1.132,-0.13,-0.787,0.497,-1.056
536,-0.28,-0.087,-1.065,-1.07,-0.127
537,-0.569,1.131,-1.637,0.532,-1.212
538,0.528,-0.723,0.021,-1.407,1.112
539,-0.313,0.844,0.65,0.867,0.125
540,0.53,0.344,0.718,0.615,-0.66
541,-1.542,-0.332,0.637,-1.402,0.241
542,-1.663,-0.494,-0.094,0.28,0.536
543,0.431,0.412,0.248,0.102,-1.31
544,1.141,0.405,-0.32,-1.062,0.866
545,-1.775,-1.314,-0.653,-0.763,1.259
546,0.01,0.821,-1.498,1.172,2.127
547,0.783,1.728,-0.672,0.395,0.816
548,-0.46,2.189,0.986,-1.586,0.791
549,-0.295,-0.49,-0.119,-1.111,-0.315
550,0.694,-0.498,-0.945,0.121,0.568
551,-0.263,0.442,-0.398,0.075,0.939
552,0.021,-0.285,1.38,-0.45,0.229
553,0.735,0.139,-1.353,0.51,1.356
554,0.721,1.137,0.899,0.645,0.014
555,-0.572,-0.446,-0.533,-1.554,1.268
556,0.801,1.123,-0.012,0.634,-0.031
557,-1.415,0.864,2.432,-0.573,-0.206
558,0.377,1.019,0.463,1.003,-2.907
559,1.194,1.854,-0.408,-0.214,-0.212
560,-0.714,0.421,-0.675,1.62,-0.279
561,0.262,-0.327,2.128,0.511,0.831
562,-0.905,0.88,0.417,-0.465,-0.796
563,-2.177,0.875,0.647,-1.068,-0.858
564,0.329,0.112,-0.147,-0.263,0.232
565,0.373,-1.71,-1.062,0.067,0.191
566,0.947,-0.578,0.217,-1.907,0.264
567,0.428,1.624,-1.32,1.267,-0.616
568,0.473,-0.651,0.064,-0.271,0.448
569,-1.612,-2.192,-0.49,-0.859,-0.845
570,1.444,-0.682,-0.035,1.367,-0.767
