data,at1,at2,at3,at4,at5
254,-1.009,-0.017,0.492,-2.101,-0.47
255,0.311,0.763,-1.365,-0.656,0.076
256,0.047,1.091,0.714,-3.063,0.451
257,-1.465,-0.461,1.25,0.548,1.154
258,0.183,0.12,0.243,-0.768,0.703
259,1.277,0.139,-1.751,-0.165,-0.783
260,-0.45,0.829,0.846,-1.293,-0.092
261,-1.142,-0.005,-0.499,0.809,0.841
262,0.535,-0.81,0.368,-1.187,-2.224
263,-0.39,-2.203,-0.355,1.96,0.425
264,-2.85,-0.499,0.947,-0.079,-0.224
265,0.118,0.979,1.141,-0.378,-0.05
266,-0.918,-0.208,-1.299,0.027,0.299
267,-0.026,0.979,1.503,-0.763,-1.996
268,-0.245,-0.982,-2.206,0.978,-1.181
269,-0.13,1.368,-0.782,-0.193,-1.307
270,-0.633,0.208,-0.267,1.279,1.29
271,0.367,-2.056,-0.56,-0.392,-0.32
272,-2.147,0.536,0.508,0.073,1.967
273,0.68,-0.684,1.241,-0.707,-0.86
274,-0.098,-0.509,-2.197,1.22,0.916
275,0.998,0.067,0.117,0.412,0.191
276,-0.498,-0.755,-0.639,-0.887,0.377
277,1.715,0.076,-1.166,-0.954,0.73
278,0.293,-0.168,-0.856,0.301,1.332
279,0.532,0.544,1.358,-1.038,0.915
280,0.625,-0.005,0.681,0.318,1.83
281,-1.769,2.216,0.627,-0.904,-0.536
282,0.088,-0.443,0.447,-0.52,0.15
283,0.424,-0.666,0.778,1.248,0.681
284,-0.656,0.038,-0.312,-0.261,-0.266
285,-1.387,0.095,0.713,-0.95,-0.148
286,-0.107,0.623,0.688,1.519,-0.62
287,-0.905,0.199,0.866,-0.74,-0.649
288,0.645,0.923,-1.083,-1.503,0.633
289,0.036,-0.815,0.011,-1.053,-0.194
290,-0.325,0.095,1.151,-0.108,0.326
291,-2.482,0.274,0.307,0.603,-1.313
292,-0.263,0.903,0.33,-0.748,-0.394
293,0.03,-1.016,0.937,-0.64,-0.231
294,0.525,-0.381,-0.831,-1.107,0.201
295,0.064,-1.026,0.943,2.47,0.098
296,0.528,2.131,1.408,0.868,-1.151
297,0.392,-0.93,-2.142,-0.864,-0.431
298,-0.382,-0.033,1.214,0.427,0.602
299,0.578,0.66,0.632,0.08,1.524
300,-0.1,-0.548,1.166,-0.612,-2.63
301,-0.443,2.435,1.817,1.296,-1.044
302,0.359,-0.451,1.393,-1.092,0.159
303,0.061,-0.998,-0.848,-0.299,-0.322
304,0.087,-0.831,-0.041,-0.388,-1.806
305,1.479,1.31,0.085,-0.108,-0.876
306,-0.566,1.172,0.491,0.828,-0.69
307,-1.389,-1.194,0.732,0.87,0.459
308,-0.155,1.289,-1.914,-1.544,0.112
309,1.233,-0.237,0.215,0.361,0.487
310,0.815,-2.149,0.801,0.459,0.284
311,2.492,-1.346,0.571,0.9,0.023
312,0.206,0.239,-0.99,-0.3,0.242
313,0.79,-0.042,0.368,-0.279,-0.198
314,0.536,-0.666,0.995,-0.966,-2.077
315,0.542,0.938,0.214,1.493,-0.536
316,0.642,-0.746,-0.589,0.145,-0.851
317,0.849,1.045,-1.045,-0.051,0.769
318,0.659,0.223,0.889,0.423,0.57
319,-0.371,0.122,0.203,-0.906,1.092
320,-0.05,1.224,-0.228,-0.575,-0.951
321,-0.271,-0.744,-1.927,-0.313,0.143
322,-0.727,-0.576,0.373,0.926,-1.426
323,0.16,-0.338,0.529,0.651,-0.482
324,-0.07,-0.697,1.063,0.427,0.171
325,0.614,2.26,1.578,-1.038,0.259
326,0.244,0.912,0.595,1.271,0.293
327,0.637,0.492,0.562,-1.314,-0.096
328,0.227,0.963,1.529,-1.614,0.484
329,1.685,1.118,-0.364,1.941,-0.855
330,-0.738,0.387,-1.359,1.584,0.538
331,-0.375,-0.774,-0.091,-1.477,-1.942
332,0.183,0.437,0.214,-0.979,-0.921
333,-0.285,-1.161,-0.692,-0.995,-0.454
334,0.721,1.138,1.321,0.214,2.001
335,0.287,0.81,-0.596,-1.442,0.673
336,-0.611,-2.545,-0.152,0.383,0.234
337,-0.633,1.057,-0.068,0.89,0.523
338,0.225,-0.333,-0.419,0.629,0.299
339,1.062,1.877,-1.087,0.811,0.777
340,1.328,-0.132,-1.427,-0.262,-1.634
341,-0.422,-0.549,-0.428,-1.946,0.653
342,-1.466,-0.117,-0.9,0.253,0.471
343,0.016,-1.313,0.917,-0.103,1.122
344,-0.773,0.417,-0.174,0.827,-0.34
345,-0.11,0.812,0.082,0.971,-0.66
346,1.118,-0.021,0.045,-0.202,1.983
347,-1.703,-1.095,-0.477,-0.028,1.019
348,1.717,-0.302,0.801,-0.761,-0.397
349,1.139,-1.186,-0.232,1.651,2.468
350,-0.625,0.914,1.66,0.569,-0.453
351,0.37,-1.471,0.584,0.3,1.366
352,-0.231,1.513,0.83,-0.673,0.074
353,-0.076,1.424,-1.082,0.572,0.422
354,1.134,0.723,0.898,0.44,-2.349
355,-0.411,0.657,0.178,-0.184,-1.447
356,-1.66,1.406,1.034,-1.081,0.947
357,2.266,-1.11,-1.0,-0.873,0.948
358,-0.162,-0.455,2.254,0.002,2.488
359,0.074,0.96,1.098,-0.298,0.583
360,-0.426,2.312,0.209,0.719,-2.32
361,-1.013,-0.147,0.187,1.274,0.618
362,0.45,-0.914,-0.053,-0.607,0.857
363,0.946,-1.156,0.487,-0.851,0.523
364,-0.498,1.597,1.117,-1.13,1.117
365,-1.005,1.575,0.609,0.456,1.694
366,0.032,0.549,0.372,-0.26,0.439
367,0.405,0.795,-0.23,-0.19,0.08
368,0.462,-0.314,-0.604,0.101,0.456
369,-1.355,0.375,0.198,-0.329,-2.669
370,2.633,0.781,0.661,-0.563,-0.26
371,0.378,-1.979,0.042,1.21,0.592
372,1.568,-2.962,1.483,-0.116,-0.979
373,0.324,-0.772,-0.485,0.066,-0.75
374,1.442,-1.215,0.773,0.321,0.157
375,0.048,-1.297,-2.793,-2.346,0.432
376,-1.035,-0.245,0.085,-1.194,-1.222
377,-1.45,1.75,-1.182,0.61,-0.899
378,-1.256,1.345,-0.331,-0.224,-0.024
379,1.8,-1.003,-0.937,0.952,0.061
380,1.146,-0.215,0.134,-0.905,1.232
381,-2.435,-0.594,0.202,0.148,-1.053
382,-0.172,-0.458,-1.036,0.21,0.517
383,-0.306,0.853,0.248,0.176,1.603
384,0.381,-1.975,0.767,-0.972,-1.019
385,0.929,0.154,0.393,-0.596,-0.591
386,-0.514,-0.76,0.086,-0.218,-0.704
387,-0.654,-1.027,0.608,-0.428,-0.742
388,1.232,0.942,-1.855,0.23,0.453
389,-0.633,-0.82,0.536,0.683,0.534
390,-0.393,1.276,0.298,0.147,1.729
391,0.449,-0.924,0.055,1.416,-0.315
392,0.42,0.806,-0.12,-0.321,1.295
393,-0.066,-1.174,-0.686,0.035,0.912
394,-0.257,1.943,1.509,0.793,-0.623
395,-0.427,0.961,-0.699,1.058,0.694
396,-1.682,0.512,1.118,1.625,1.182
397,1.865,-0.277,-0.33,0.491,-1.012
398,-2.058,-1.89,-0.626,-0.639,-1.075
399,-0.825,0.896,-0.551,0.447,1.02
400,-0.422,0.162,-1.251,0.68,-0.787
401,-0.883,0.515,0.547,-0.953,-0.762
402,-0.005,-0.608,-1.053,0.302,-0.02
403,-0.501,1.138,1.252,0.314,-0.397
404,0.376,-0.681,1.476,1.367,0.525
405,-0.847,-0.151,0.182,-1.974,0.504
406,-1.047,-0.275,-0.922,-0.149,0.574
407,0.189,1.064,-1.369,1.056,-0.766
408,-0.103,1.706,0.664,1.133,-0.797
409,1.271,1.175,1.208,-0.053,-2.234
410,0.178,1.263,1.062,1.61,2.081
411,0.696,-1.739,0.023,1.305,0.459
412,-0.634,-0.67,1.022,0.871,0.518
413,-0.089,0.976,0.934,0.137,-1.605
414,-0.593,-0.76,-0.134,0.021,0.867
415,1.799,1.552,-0.826,-0.7,2.819
416,-0.282,1.336,-1.081,0.526,-0.449
417,1.593,0.541,0.266,-0.377,0.238
418,1.949,-0.03,-1.433,1.147,-1.134
419,-0.898,-0.285,0.264,1.691,-0.645
420,0.02,-0.162,-0.152,0.729,-0.029
421,0.873,0.72,-1.425,0.341,-0.804
422,-1.491,-0.33,0.815,-1.09,-0.099
423,0.668,0.559,0.354,1.711,-0.07
424,-0.212,-0.551,-0.573,-0.666,0.61
425,-0.845,0.447,1.323,-0.319,-1.148
426,-0.121,0.693,0.045,0.141,0.419
427,0.716,1.487,-0.791,1.078,1.446
428,-0.53,-0.114,-1.213,1.035,0.211
429,0.704,-0.339,-1.842,1.812,1.815
430,-1.406,-1.71,-0.253,0.873,-0.355
431,1.026,1.562,0.393,-0.257,1.112
432,-0.341,0.37,1.038,-0.926,-0.922
433,1.67,-0.091,0.649,0.795,0.178
434,1.861,0.148,-0.097,0.251,0.46
435,0.367,-0.61,-0.186,-1.08,1.173
436,0.844,0.52,-0.897,0.129,0.3
437,-0.009,0.086,-1.034,0.781,-0.499
438,0.739,0.623,0.197,-1.346,0.06
439,1.108,-0.929,-1.249,-0.026,0.718
440,-0.849,-0.211,0.17,0.953,-1.066
441,-0.056,-0.226,0.064,-2.906,-0.485
442,-0.539,-0.728,-0.873,-0.567,0.26
443,-1.954,-0.512,-0.816,0.712,0.758
444,0.4,0.467,-1.67,1.889,-0.332
445,-0.864,0.455,-1.126,0.875,0.852
446,-1.189,-0.183,1.163,-0.094,0.212
447,0.191,-0.866,0.838,1.341,-0.095
448,-0.624,-0.36,-1.744,-0.118,0.378
449,1.142,-0.183,0.081,0.116,-0.915
450,1.211,0.175,0.423,-1.281,-0.322
451,-0.671,-0.866,0.074,-0.345,1.043
452,0.893,0.417,-0.311,-0.32,-0.376
453,0.616,0.451,-0.174,0.351,-1.094
454,-0.349,1.25,2.173,0.744,-0.534
455,-0.177,-1.373,0.341,-1.104,0.286
456,0.455,0.236,0.467,2.005,1.023
457,-0.042,-0.984,-1.014,-1.65,-0.324
458,-0.926,0.542,1.051,-1.351,-1.739
459,0.015,-0.816,-0.43,-0.266,0.58
460,0.764,-1.534,0.242,0.736,0.444
461,-0.924,-0.159,0.976,0.278,0.248
462,0.889,1.194,-2.381,0.753,0.018
463,1.536,-0.082,-1.198,1.503,-1.805
464,-0.697,0.694,-1.128,-0.812,2.23
465,-1.107,1.353,0.826,0.178,0.42
466,-2.906,-2.026,2.352,0.93,0.62
467,-1.174,-0.949,-0.715,-0.569,1.323
468,0.843,-1.433,1.421,0.498,1.081
469,0.672,-0.769,0.012,0.53,-1.537
470,0.249,0.054,0.844,-0.391,0.389
471,-1.267,0.456,-1.023,-0.57,0.285
472,0.712,1.338,1.462,1.212,-1.21
473,2.21,-0.282,-1.446,-0.619,-0.293
474,-0.804,-1.478,-0.267,-0.007,0.919
475,-0.243,-0.139,-0.895,1.118,-1.424
476,1.032,0.245,0.706,-1.81,1.65
477,0.138,-0.157,-1.217,-0.271,1.705
478,1.143,-0.468,0.613,0.935,-0.156
479,-1.475,0.903,0.345,1.554,-2.075
480,0.641,-1.942,-0.567,0.905,0.096
481,-0.979,-1.194,0.267,-1.38,0.44
482,0.603,-1.299,-0.426,-0.811,0.719
483,0.318,-1.885,0.837,-0.939,0.851
484,0.23,-0.338,-1.806,-1.57,1.274
485,1.904,-1.178,0.692,0.457,-1.625
486,-1.952,1.293,0.994,-0.411,0.176
487,0.336,0.104,-0.901,-1.567,0.831
488,0.661,-1.678,-0.308,0.5,0.12
489,1.452,0.383,-1.419,0.222,0.149
490,0.464,0.958,-0.622,0.548,1.535
491,-2.045,0.358,0.791,1.44,-0.74
492,-1.405,0.07,2.227,1.598,-0.494
493,0.55,1.957,1.745,-0.001,0.446
494,-0.814,-0.696,0.216,0.328,-1.192
495,0.633,1.004,-0.127,-0.689,-0.508
496,0.764,1.403,-0.925,-0.127,-0.589
497,-0.484,-0.177,-0.064,0.22,-0.414
498,0.781,-0.797,1.99,-0.077,1.32
499,-0.55,-0.326,0.277,2.031,-0.413
500,0.796,-0.256,1.685,1.074,0.197
501,-0.028,-0.582,0.739,-0.551,-0.494
502,1.939,-0.397,-0.244,1.284,-0.335
503,1.31,-1.902,-1.91,-1.061,0.367
504,0.756,0.55,-0.566,0.542,0.456
505,-0.148,-0.237,0.539,-0.463,0.075
506,-0.64,0.806,0.26,-1.251,0.35
507,-0.679,-0.858,1.164,1.389,-0.777
508,-0.149,0.358,-1.608,-0.755,-1.576
509,-1.612,-1.47,-1.616,2.867,0.521
510,-0.648,0.412,-0.421,-0.233,-0.228
511,0.926,-2.157,0.037,0.435,1.056
512,0.342,0.191,0.214,-0.375,0.7
513,0.179,-0.227,-2.803,-0.315,0.873
514,0.169,-0.499,0.249,-0.734,0.163
515,-0.684,0.347,-1.676,-1.097,1.117
516,-0.685,-0.994,0.136,0.636,0.693
517,-0.336,-0.22,-0.371,0.751,1.329
518,-1.505,-0.16,-0.495,0.029,0.142
519,-0.367,0.037,-1.872,-0.76,-0.841
520,0.452,1.856,-0.216,1.085,2.943
521,0.791,-0.36,-0.994,-0.372,0.094
522,0.896,-0.591,-0.474,1.295,-0.35
523,-0.523,0.217,1.558,-1.228,-0.029
524,-0.638,0.992,-0.094,-0.401,0.77
525,0.541,-1.976,0.431,0.596,-0.709
526,-1.572,0.844,0.238,-2.627,-1.805
527,-1.253,1.103,0.432,-0.488,-2.0
528,1.215,-0.941,1.516,0.981,-0.994
529,1.347,-0.089,1.349,-0.01,-0.801
530,1.431,0.278,-1.041,-0.742,0.415
531,0.666,1.301,-0.182,-2.222,-0.35
532,1.804,1.113,0.405,-0.472,-0.581
533,0.245,-2.55,-0.697,0.293,-0.864
534,0.205,2.111,1.035,0.113,0.955
535,-0.104,2.138,-0.922,0.757,-0.125
536,1.067,0.728,0.336,0.632,-2.153
537,-1.019,-0.44,-0.196,-0.044,1.959
538,2.418,0.417,0.712,0.885,0.314
539,0.701,0.904,2.043,-0.501,-1.069
540,-0.875,0.435,-0.916,-0.5,-0.489
541,1.132,0.928,-0.779,-1.41,0.76
542,0.377,0.155,1.111,0.329,0.52
543,-1.246,-1.43,-1.567,-2.434,0.309
544,0.541,-0.885,0.455,-0.731,0.733
545,-0.474,0.716,0.874,-1.268,1.046
546,0.346,0.108,0.948,0.75,1.256
547,1.716,0.244,-0.141,1.024,-1.732
548,1.534,-1.546,-0.816,0.242,0.657
549,-0.917,1.168,0.792,1.371,-0.738
550,-1.641,0.138,0.197,-0.782,1.711
551,-0.745,0.982,0.56,0.302,1.664
552,-0.831,0.751,1.197,2.023,0.881
553,1.737,-1.11,0.851,-1.086,-0.12
554,0.408,0.901,-2.081,-0.503,-1.45
555,0.428,0.944,1.228,-0.463,-0.741
556,-0.239,1.178,-0.158,1.111,0.626
557,-1.771,0.632,-0.892,0.359,1.3
558,-1.346,-1.678,-1.133,-0.096,0.417
559,1.298,1.018,0.505,-2.781,-0.104
560,-0.358,0.359,-0.251,0.533,1.147
561,1.012,0.646,0.53,1.125,-0.634
562,-1.442,0.355,-1.232,-0.682,1.051
563,-0.972,-0.882,1.327,0.699,-2.286
564,-1.517,1.523,-0.514,-0.067,-0.675
565,0.089,-0.713,-0.164,0.22,-1.636
566,0.284,-0.931,0.342,-0.911,-0.61
567,0.724,0.271,-0.03,0.504,-0.441
568,-0.156,-0.893,0.513,0.492,1.743
569,-0.297,0.42,0.848,0.976,-1.698
570,-1.308,0.505,-0.256,0.004,1.28
