data,at1,at2,at3,at4,at5
76,-2.139,0.94,1.131,-0.886,0.592
77,-0.733,-0.427,0.753,0.467,0.912
78,-0.28,0.21,-1.215,-1.006,0.479
79,-3.139,-0.443,-1.596,-0.014,-0.495
80,-0.39,1.212,0.239,-0.492,-1.267
81,0.148,0.505,-1.065,-0.761,0.728
82,0.108,0.308,1.012,-0.424,1.263
83,-1.127,0.087,0.68,-0.71,1.611
84,0.349,-0.116,0.854,-0.517,1.206
85,-1.3,-1.439,-1.243,-0.584,1.741
86,-0.476,1.257,0.326,-0.749,-0.061
87,1.156,1.539,1.224,-0.67,1.373
88,-1.416,1.122,0.458,-1.556,0.452
89,-0.132,-0.192,-1.659,-1.624,0.602
90,0.628,0.312,-0.972,2.509,-0.462
91,0.237,-0.233,1.732,0.899,0.296
92,1.855,0.8,-2.068,-0.839,-1.964
93,-1.136,0.371,0.124,0.335,0.281
94,-0.17,-0.431,1.152,-1.762,2.093
95,1.345,-1.074,1.302,-0.125,0.77
96,0.93,0.085,1.094,-0.704,-0.815
97,-1.263,0.029,-0.912,-1.065,-0.214
98,0.237,0.37,-0.53,-1.238,-1.101
99,-0.922,-0.522,-0.143,-0.144,0.721
100,2.71,0.591,-0.597,-1.336,0.23
101,-0.747,0.505,0.731,-0.454,0.718
102,-0.541,-0.549,0.188,0.475,-1.547
103,0.898,-0.202,0.242,-0.706,-2.647
104,1.57,0.585,0.904,-1.019,0.576
105,-0.335,0.57,0.409,0.582,-0.388
106,0.155,0.432,0.059,2.038,-1.029
107,2.241,-0.383,0.518,1.472,-0.951
108,-1.34,0.366,0.116,-0.604,0.326
109,0.115,0.543,1.46,-0.725,-1.483
110,-0.545,-1.48,0.675,-0.933,0.148
111,0.729,2.472,0.281,-1.598,-0.384
112,-0.529,1.012,-0.866,0.062,1.655
113,-0.59,0.1,-0.016,0.18,-0.195
114,-0.468,0.64,0.458,0.361,-1.727
115,-0.503,-1.084,0.982,1.888,-1.435
116,-1.734,-0.954,-0.367,-0.525,0.217
117,-0.021,-0.703,-1.877,0.241,1.265
118,-0.499,0.797,-1.609,0.039,-0.374
119,-0.721,1.429,0.268,0.375,-0.099
120,-3.231,0.283,1.728,0.073,-0.373
121,0.837,0.433,1.112,0.49,-0.611
122,-0.238,-0.194,-1.845,-0.79,1.655
123,0.096,-0.628,0.261,-1.027,0.921
124,-0.015,0.833,-2.427,0.959,-2.444
125,0.679,0.332,1.979,1.278,-1.037
126,0.025,-0.862,-0.448,-0.373,-0.286
127,-0.3,-2.517,-0.952,-1.153,-0.447
128,-1.084,-0.62,0.155,-0.622,1.329
129,-1.756,-0.588,-0.779,-2.255,-0.78
130,0.108,0.348,0.289,-1.842,1.048
131,0.052,1.089,0.947,0.866,0.809
132,-0.131,1.12,-0.432,-0.16,-1.138
133,0.039,-1.811,-0.685,1.863,-0.744
134,-0.07,0.061,0.514,0.116,0.364
135,1.189,-0.214,0.279,0.235,-0.054
136,0.157,-0.669,0.391,-0.926,0.659
137,-1.1,0.573,0.229,-0.202,-1.3
138,0.874,-0.739,0.011,1.109,-0.914
139,1.077,-0.155,-0.082,0.791,-2.988
140,-1.032,2.384,-1.333,1.766,0.559
141,0.32,0.554,1.505,0.932,-0.523
142,-0.504,-0.171,0.793,1.657,-0.904
143,1.027,-0.767,-1.984,0.528,1.072
144,-0.135,-1.483,0.982,-1.117,-0.129
145,0.087,0.494,-0.621,-0.943,-1.248
146,-0.845,1.204,-0.123,1.872,0.307
147,-1.045,1.221,2.248,-0.536,-0.289
148,0.379,-0.653,-1.092,-0.158,2.907
149,-0.941,-0.428,1.53,0.265,1.263
150,-0.016,-0.194,-0.424,-0.949,0.895
151,0.083,0.179,-0.56,0.272,0.295
152,0.26,0.801,-1.304,0.035,-0.713
153,-1.509,-1.222,0.034,-0.278,-0.651
154,-0.253,0.979,0.051,-0.323,1.077
155,-1.208,-0.012,0.405,1.232,-0.153
156,0.791,0.023,1.656,0.172,0.731
157,0.595,-1.042,-1.559,-0.793,-0.022
158,-0.187,-0.195,-0.748,-0.746,0.171
159,-1.311,0.595,-1.144,1.108,-1.014
160,-0.636,1.099,0.061,-0.073,-0.511
161,-1.425,-2.181,0.58,1.069,1.065
162,-1.689,1.686,0.603,0.715,-0.024
163,-0.425,-0.135,-0.78,-1.364,0.247
164,-1.469,-1.45,-0.319,-0.008,-0.895
165,0.396,1.071,1.277,0.657,-0.811
166,0.605,1.277,0.492,-0.099,0.277
167,0.533,0.519,0.875,1.449,-0.609
168,-0.67,-0.76,-0.426,-1.462,0.818
169,0.022,-0.437,0.94,0.377,-1.128
170,-1.044,-0.42,-0.33,-0.421,-0.966
171,-0.724,0.515,1.234,-0.012,-1.132
172,-0.033,-0.782,0.237,2.391,1.649
173,2.248,-0.135,-0.211,0.289,0.942
174,0.505,-1.513,-0.363,-0.15,0.678
175,-0.907,-2.264,-1.779,-0.67,-0.728
176,-0.794,0.269,-0.804,0.407,0.331
177,0.765,0.111,0.941,0.744,-1.594
178,0.186,1.341,-0.445,0.503,1.269
179,-0.881,1.071,-0.069,-1.768,-0.641
180,0.111,-2.343,-0.548,0.39,-1.158
181,-0.66,-1.039,1.184,0.793,1.936
182,1.007,-0.427,-1.738,-0.891,-0.027
183,0.129,-0.029,0.314,-1.382,-0.109
184,1.537,-0.81,-0.82,1.086,1.736
185,-0.775,-0.313,0.404,0.601,-0.272
186,-0.599,-0.158,0.235,0.021,0.072
187,0.085,-0.943,-0.661,0.778,-0.193
188,-0.273,-0.406,0.906,1.078,0.116
189,0.95,0.558,-0.233,-0.31,0.954
190,-0.568,-0.281,-0.285,-0.095,-0.536
191,-1.671,0.191,-0.266,-1.085,-0.489
192,1.767,0.836,0.256,0.727,-0.709
193,0.777,-0.452,-1.787,-0.989,0.514
194,-0.666,-0.826,-0.976,1.035,0.578
195,-0.925,-0.947,0.16,-0.865,-0.363
196,0.082,0.622,1.682,0.618,1.701
197,0.491,-0.786,-0.857,-0.004,-0.943
198,0.9,0.698,-1.143,-1.951,-0.861
199,-1.688,-1.345,1.04,-0.452,-0.378
200,-0.242,0.104,0.173,-1.084,1.239
201,0.594,-1.247,-1.306,0.626,-0.579
202,0.987,-2.741,0.466,-0.214,1.557
203,-0.647,-0.089,-1.52,0.413,0.003
204,0.856,0.114,-0.261,0.416,-0.522
205,-2.682,0.502,0.947,-1.359,-0.639
206,0.317,0.128,1.591,-0.69,-0.293
207,-0.755,2.132,0.512,0.113,-0.462
208,0.781,1.877,-0.011,-0.401,1.375
209,0.155,1.099,1.101,-2.803,-0.98
210,-1.75,-1.115,1.436,1.384,0.88
211,-1.131,-0.696,-0.207,2.261,-1.118
212,0.567,-0.659,-0.726,-0.313,0.739
213,1.178,1.402,-0.066,-0.932,-1.058
214,-1.1,0.842,-0.554,0.309,-1.947
215,-0.18,-0.275,-0.312,1.33,0.676
216,-2.337,0.228,0.353,0.954,-0.11
217,0.442,-0.55,-0.859,-1.176,0.945
218,-0.334,0.94,0.944,-1.901,0.084
219,0.299,1.211,-0.597,-0.442,-1.105
220,-1.174,1.882,1.543,0.345,0.07
221,1.022,-0.86,-0.238,0.131,-0.624
222,0.747,0.767,-1.858,0.941,-0.044
223,0.104,-0.484,2.309,-0.847,1.036
224,-0.822,0.4,0.207,0.211,1.743
225,0.928,1.11,-0.158,-1.035,1.125
226,0.52,-0.367,1.164,0.094,1.024
227,-0.106,1.339,0.669,0.714,-0.245
228,0.892,0.004,-0.1,-0.611,-0.585
229,-0.007,-1.368,-2.029,-0.079,-1.039
230,-0.651,0.133,-1.352,0.705,0.259
231,-0.952,-0.456,0.569,1.045,1.761
232,0.478,-0.456,-0.348,-0.085,-0.353
233,0.258,0.291,-0.247,1.024,-0.264
234,-0.67,-1.747,1.981,-0.406,0.259
235,-1.273,-1.068,0.251,0.421,-0.294
236,-0.633,-2.925,-0.165,1.492,1.176
237,-0.811,-2.776,0.996,-1.476,-0.353
238,0.657,-0.401,-0.639,-1.032,-0.147
239,0.868,2.945,0.715,-1.131,-0.539
240,-0.343,-2.633,0.031,-1.141,-0.322
241,0.401,-0.417,-0.054,-0.261,1.919
242,-0.494,-0.201,-1.238,0.576,1.222
243,-0.276,-0.902,2.774,0.945,1.748
244,-0.58,0.61,-1.573,-0.66,0.52
245,-1.085,1.969,-1.598,-1.968,2.842
246,-0.06,1.253,-0.167,0.862,0.312
247,-0.071,-2.667,-1.293,0.871,-0.224
248,-0.498,-0.422,-0.739,-1.313,-0.708
249,0.709,0.651,0.003,0.592,0.396
250,0.621,0.717,-0.106,0.78,-0.917
251,1.375,-0.066,0.971,0.383,0.38
252,0.404,-0.66,-1.502,-1.562,1.852
253,0.032,0.96,1.307,-0.238,0.68
254,0.803,-0.465,-1.385,2.575,-0.353
255,-0.561,0.225,0.007,1.444,-1.163
256,1.268,-0.047,-0.259,-1.264,0.219
257,-0.209,0.533,0.111,0.608,-0.592
258,0.519,0.538,0.545,0.2,1.387
259,0.482,2.18,-1.085,0.347,2.389
260,-1.754,1.751,0.235,-0.638,-0.776
261,-1.039,0.93,-0.709,2.643,-0.696
262,-1.902,0.603,0.335,2.511,0.503
263,-0.066,-0.711,0.9,0.775,-0.072
264,-0.269,1.27,0.678,0.38,0.213
265,-0.284,-0.496,1.293,-0.882,-1.1
266,-1.294,1.19,-1.268,-0.49,0.248
267,-0.501,-2.598,2.452,0.455,-1.229
268,-0.404,-0.162,0.542,0.441,-1.621
269,-0.42,1.932,1.801,-0.385,-0.287
270,1.396,-0.293,-0.856,-1.175,0.251
271,0.133,1.564,0.685,-1.059,1.89
272,-0.879,-1.096,0.956,0.067,-0.359
273,0.648,0.612,0.384,-1.077,1.207
274,-0.275,-1.544,-0.343,-1.754,2.376
275,-0.849,-0.28,0.996,0.268,1.954
276,-0.703,-0.5,1.539,-0.907,-1.375
277,1.022,0.435,0.302,0.166,0.363
278,2.395,-0.903,-0.942,1.793,1.485
279,1.433,-0.126,-0.522,-1.408,1.056
280,1.062,2.095,-0.973,-1.234,0.507
281,0.582,-0.394,0.422,0.267,-0.569
282,-0.136,0.347,-0.489,0.659,-1.263
283,-0.63,0.392,0.875,-0.982,-1.601
284,0.003,0.426,0.181,0.839,-0.423
285,0.226,-1.0,-0.488,0.132,0.31
286,1.523,0.596,0.795,-2.449,0.876
287,-0.412,-0.966,0.29,-0.329,1.132
288,0.381,-0.955,1.229,0.191,0.191
289,1.919,-0.135,-0.074,-1.857,1.501
290,-0.014,-0.164,1.372,-1.335,1.17
291,0.079,-0.921,-0.912,0.143,-0.299
292,-0.558,-0.517,0.63,0.823,1.103
293,0.502,1.966,1.014,0.441,-0.754
294,2.074,-1.972,-0.267,0.678,-0.486
295,0.563,-0.211,-0.305,-2.162,-0.32
296,-0.674,0.219,0.285,-0.847,-2.453
297,0.18,-0.491,0.746,-0.374,0.852
298,-1.526,-0.976,-1.22,0.076,-1.575
299,1.563,-0.367,0.055,1.187,-1.212
300,-0.466,0.01,-0.899,0.206,0.062
301,-0.613,-0.527,-0.737,-1.186,-0.439
302,-0.936,-1.173,-1.764,-0.351,-1.871
303,0.636,0.695,-0.211,-2.156,-2.107
304,0.402,-0.139,0.427,0.288,0.637
305,1.043,-0.564,0.922,-1.851,-1.397
306,0.214,-0.954,-1.04,-0.255,-0.418
307,-1.086,-0.974,0.648,0.524,-0.359
308,-0.582,0.096,-1.017,-0.275,0.307
309,-0.044,1.672,0.397,0.553,0.607
310,-1.692,-1.323,0.021,0.902,-0.255
311,0.028,-1.22,0.488,0.745,0.031
312,-0.331,-1.439,-0.737,0.372,-1.391
313,0.705,-0.29,-1.197,1.72,0.946
314,-1.438,-0.256,-0.535,-0.829,-2.732
315,-1.521,0.106,1.069,1.438,0.667
316,-0.169,-0.06,-0.95,-0.151,-1.376
317,0.086,0.752,0.533,0.136,0.41
318,0.19,0.376,0.333,-1.278,-0.664
319,-0.09,-2.395,0.757,1.952,-0.966
320,-1.827,-1.047,2.538,0.792,0.757
321,-0.397,-0.354,-1.556,-0.429,-0.277
322,-1.117,0.603,0.112,-0.605,-2.112
323,0.908,-0.796,-0.312,0.43,-0.43
324,0.725,0.496,-0.182,0.787,0.634
325,-0.903,-1.267,-0.184,-1.087,0.594
326,-0.168,1.549,0.165,0.259,-1.411
327,-1.061,-1.419,-0.219,1.113,-0.59
328,-0.711,0.384,-1.167,0.319,-1.095
329,0.825,0.234,0.156,0.003,-0.025
330,0.933,0.406,1.108,-0.74,-0.555
331,2.397,0.857,1.056,0.172,-0.169
332,0.201,0.307,0.072,-0.82,-0.674
333,1.367,-0.176,1.279,-0.209,0.867
334,0.175,0.144,-1.01,1.724,1.252
335,0.101,-0.936,0.655,0.365,-0.49
336,0.377,1.854,1.22,-1.192,-0.885
337,0.077,-0.468,-0.517,-0.792,-0.497
338,0.205,0.491,-0.958,0.094,-0.177
339,-1.222,-0.019,0.083,0.705,0.115
340,1.058,0.995,0.318,-1.45,-0.019
341,0.101,-0.399,0.325,-1.194,-1.937
342,0.035,-0.235,3.024,-0.098,0.828
343,-0.509,0.056,-0.358,-0.204,-0.27
344,1.262,0.41,-0.03,0.977,-0.942
345,0.105,0.74,-0.054,0.076,0.227
346,0.75,0.379,1.235,0.918,-1.073
347,0.405,0.565,-0.209,-1.139,1.116
348,-0.568,-0.134,1.56,0.445,1.58
349,-2.37,-0.218,-0.75,0.326,0.788
350,-0.439,-1.623,-2.15,0.02,-0.32
351,1.066,0.559,-1.251,-1.053,0.885
352,1.097,0.244,0.186,1.611,-0.016
353,-0.263,-0.466,-0.163,-0.909,-0.567
354,-1.517,0.334,0.383,0.743,-0.337
355,-0.138,-0.59,-0.548,0.953,-0.329
356,1.168,0.996,-0.151,2.136,-0.78
357,1.157,-0.836,-0.286,-0.079,0.669
358,-0.808,0.969,0.284,-1.186,0.835
359,-1.253,1.303,1.791,-1.012,-1.59
360,2.125,-1.592,-0.178,1.605,0.722
361,-0.073,-1.971,0.305,1.84,0.049
362,0.828,0.362,-0.582,1.075,1.444
363,0.995,0.199,-0.462,1.437,0.002
364,1.411,-0.961,1.167,-1.243,1.651
365,-1.216,0.085,0.355,-0.761,0.927
366,-0.441,1.247,-1.397,1.331,2.92
367,-1.097,1.326,-0.52,-2.087,-0.112
368,-0.191,-0.516,-1.283,-1.075,-0.343
369,-1.946,-1.209,-1.055,0.446,0.297
370,1.697,0.701,-1.587,0.709,-0.212
371,-0.152,0.015,0.409,-0.459,0.16
372,2.062,-0.442,-0.032,-0.883,-0.944
373,-0.9,0.581,0.378,-0.59,-0.64
374,0.922,1.112,0.093,0.35,0.195
375,1.58,0.025,0.698,0.502,-1.758
376,1.733,-1.003,-2.037,-0.753,-2.449
377,0.589,-2.026,-1.366,0.035,1.384
378,-0.565,-1.279,0.593,-0.962,-0.595
379,1.528,0.958,-0.059,0.208,0.093
380,-1.671,1.14,0.45,-0.314,0.11
381,-0.172,-2.705,-0.996,0.573,-1.022
382,-0.311,0.301,1.038,0.276,1.118
383,-0.399,-0.08,-0.583,2.229,0.045
384,-0.477,1.315,-0.004,1.638,-0.264
385,-0.941,0.632,0.089,-0.729,1.297
386,-0.287,-1.053,-1.628,-0.88,-0.74
387,-0.422,-0.109,-0.325,-1.445,0.459
388,-2.134,-2.4,0.743,0.927,0.495
389,-2.094,0.322,-0.092,0.309,0.077
390,-0.132,-0.551,-0.75,-0.511,-1.663
391,-0.255,-0.446,-1.853,-0.351,-0.763
392,-1.959,0.886,0.033,-2.334,-0.495
393,-0.992,-0.753,-0.101,-0.59,-2.385
394,-0.645,-1.228,-1.065,0.502,-1.311
395,0.394,0.925,1.655,0.742,-1.662
396,0.523,0.839,0.207,0.853,-0.324
397,0.821,-2.064,0.816,-1.355,-0.214
398,-0.179,-0.126,0.845,0.527,-0.091
399,0.245,0.739,-0.484,-1.409,-0.335
400,-1.536,0.38,-0.312,-0.276,-0.268
401,-1.584,1.034,1.36,0.134,0.201
402,-1.104,1.137,-1.025,0.637,1.418
403,0.347,-0.497,1.014,0.439,-0.432
404,-1.526,-0.434,0.103,1.439,-0.687
405,-0.431,-0.06,0.686,-1.24,-0.575
406,-0.13,-0.278,0.259,1.8,1.712
407,1.203,1.225,-1.73,1.571,-0.414
408,-1.252,-0.532,-0.992,-0.622,-1.406
409,-0.014,1.452,0.068,1.086,1.585
410,0.008,-2.291,-0.953,0.533,-0.876
411,0.884,-0.849,-0.56,0.965,-1.68
412,1.31,1.136,-1.827,-1.901,-0.199
413,-0.258,0.235,0.605,-0.652,2.166
414,0.919,-1.53,0.692,-1.125,-0.014
415,1.961,0.675,0.262,1.368,-0.227
416,0.334,0.578,0.135,0.492,0.305
417,1.344,-0.255,-1.474,-0.49,1.232
418,1.422,-0.796,0.377,-0.788,0.772
419,-0.41,0.314,-0.552,-1.154,-0.603
420,-1.411,-1.153,1.243,-1.054,-0.221
421,0.52,0.731,-0.352,-0.812,-0.043
422,1.315,-0.68,0.854,2.238,-0.176
423,0.81,0.097,0.35,0.165,1.41
424,0.921,0.183,-0.958,-0.373,0.434
425,0.379,0.312,-1.255,-1.472,-0.618
426,-0.729,-0.995,0.254,-2.4,-0.469
427,-1.315,-1.783,-0.571,0.523,0.196
428,0.446,-0.957,-2.039,-1.357,-1.82
429,-0.904,1.443,-0.434,0.637,-1.526
430,0.907,0.395,0.73,-0.227,-1.526
431,-0.871,-1.538,-0.391,0.921,0.732
432,0.097,-0.948,1.857,0.387,-0.835
433,-1.229,0.843,1.631,0.565,0.186
434,0.691,-0.474,-1.669,1.05,0.123
435,-1.695,-0.309,-0.626,-0.249,0.467
436,-0.557,-0.634,-1.191,0.472,0.169
437,0.617,0.699,0.223,1.54,-0.21
438,-0.356,0.02,-1.076,-0.362,0.763
439,0.776,-1.464,-2.601,0.066,-0.378
440,-1.59,1.4,-0.641,-0.497,-0.217
441,-0.907,-1.147,0.635,0.169,-0.352
442,0.65,-0.577,-0.367,1.188,-0.345
443,-1.457,0.934,-0.294,-0.299,-0.558
444,-0.172,-2.75,-0.12,0.497,0.146
445,1.144,-0.031,-1.213,-0.241,0.062
446,-0.274,0.18,-0.272,-0.157,0.784
447,-0.428,0.408,0.393,-0.39,-0.488
448,1.662,3.294,-0.183,0.442,-1.595
449,-0.304,1.783,0.184,-0.967,0.084
450,0.036,0.266,-0.229,-1.027,-2.754
451,0.563,-0.114,1.758,-0.641,-0.552
452,-1.337,-1.801,1.779,1.027,-0.267
453,-0.035,-0.013,-1.991,-0.658,0.131
454,-1.031,0.967,0.44,-0.881,0.53
455,-0.743,-0.781,1.296,1.742,0.353
456,1.458,0.387,-1.495,-0.835,-0.919
457,0.252,-1.089,-0.851,0.657,0.931
458,0.24,0.181,-0.141,1.438,0.718
459,0.649,0.259,1.103,-0.65,0.379
460,-1.877,0.554,1.184,-0.254,-1.789
461,0.628,-0.293,-2.329,0.589,0.165
462,-1.547,-0.04,-0.509,-0.791,-1.167
463,-0.576,-0.146,-2.507,1.273,1.147
464,-0.495,0.199,-0.197,0.207,0.436
465,0.925,-0.349,0.41,0.163,1.533
466,0.605,0.193,1.502,0.296,1.206
467,-0.95,-0.23,-1.519,0.437,0.762
468,-2.243,1.293,2.426,0.439,-0.614
469,-1.179,0.883,-0.416,0.484,1.776
470,-0.639,-0.235,-0.408,-1.651,-0.529
471,-0.847,0.257,-0.304,-0.044,2.705
472,-0.27,1.154,-0.632,0.587,0.622
473,0.323,1.426,0.236,0.171,0.078
474,-0.616,0.224,0.074,-0.41,-1.743
475,-2.413,2.256,0.843,0.547,0.247
476,-0.227,-0.882,0.159,0.318,-0.53
477,-0.694,-0.894,-0.621,0.397,0.286
478,-0.693,0.458,-0.514,0.443,-1.569
479,-0.348,-0.282,-0.554,-0.391,-1.1
480,-0.205,-0.45,0.524,-0.877,-0.662
481,0.182,-1.133,-0.35,0.273,-1.061
482,2.768,-0.555,0.753,1.281,0.329
483,-1.046,-1.181,-0.66,-0.226,0.449
484,1.134,0.987,0.593,0.518,0.304
485,1.414,1.573,-1.363,-3.063,-0.511
486,0.916,2.115,-0.478,-0.337,-0.552
487,0.361,0.406,-1.739,1.112,-1.485
488,-0.233,-0.684,0.448,0.098,0.719
489,0.196,-0.892,0.672,1.498,0.504
490,-0.27,0.404,-0.64,-0.259,0.512
491,-0.368,-0.966,-0.512,-0.818,0.64
492,-0.53,2.185,-1.556,0.927,0.218
493,-1.307,0.276,1.643,0.331,-0.277
494,-0.924,0.292,0.93,0.077,0.332
495,1.375,0.262,1.738,-1.641,-0.398
496,-0.104,1.987,0.176,0.396,0.163
497,0.199,-2.136,1.449,0.09,-0.681
498,-0.972,-1.318,-1.709,-0.402,1.071
499,1.325,-0.59,0.087,-0.724,0.402
500,1.599,-1.198,-0.356,-0.628,-0.196
501,-0.929,0.846,0.594,-0.957,0.806
502,1.989,-0.24,-1.083,-1.152,0.141
503,0.027,0.294,-1.388,0.468,1.849
504,-0.64,-0.802,-0.512,-0.919,0.063
505,-0.609,-0.187,-1.814,-0.862,-0.261
506,0.786,1.829,-0.108,1.033,0.085
507,-0.769,-0.857,0.084,1.511,-1.985
508,0.876,-0.039,-1.216,0.171,-0.758
509,-1.143,-0.347,0.581,-0.317,1.468
510,-1.399,-0.568,0.969,1.494,1.568
511,0.098,-0.844,-0.234,0.307,2.857
512,-0.263,0.927,-1.388,0.869,-1.83
513,-0.328,-0.326,0.569,0.268,0.023
514,0.467,-0.577,1.016,-0.091,-1.342
515,-0.421,-0.832,-0.534,-0.039,-1.479
516,-0.06,-0.404,-1.074,-0.303,0.982
517,-0.633,-0.765,1.206,0.887,1.79
518,1.824,-2.233,-1.432,0.409,-0.486
519,-0.307,-0.75,-0.81,0.461,-0.296
520,0.251,-0.36,-0.607,-0.66,-0.994
521,-0.025,-0.328,1.614,0.229,0.512
522,-1.155,-1.682,-0.433,0.87,-0.776
523,-0.978,0.61,-1.176,0.05,0.014
524,-0.237,-0.224,1.598,-0.99,2.06
525,0.048,1.526,0.298,-0.426,-1.47
526,1.1,-0.05,-0.222,-0.657,0.422
527,0.413,-1.293,-0.843,0.251,-1.309
528,-1.26,0.844,-1.001,-0.731,1.269
529,-1.437,-1.068,-0.971,0.189,-1.645
530,-0.663,0.578,-0.876,1.376,-0.51
531,0.651,-2.123,-1.138,0.925,-0.222
532,1.06,1.126,-0.635,-0.053,0.13
533,-0.196,1.048,-2.431,-1.33,1.555
534,1.15,-0.006,-0.167,0.744,-0.635
535,0.631,1.077,1.528,-1.711,-0.372
536,0.583,-0.566,-0.611,0.56,0.096
537,-0.406,-0.243,0.022,1.033,-0.428
538,-1.472,-1.312,0.529,-0.034,2.375
539,1.534,-0.075,-0.551,0.422,1.492
540,0.044,1.584,-0.375,-0.834,-0.062
541,-0.678,0.993,-0.046,0.39,-0.65
542,0.836,2.328,-0.408,-1.379,-0.951
543,0.118,-1.639,-1.023,0.53,1.878
544,-0.478,0.242,0.205,-0.682,1.132
545,-1.151,1.736,-1.325,0.594,0.145
546,-1.048,-0.568,2.082,-1.13,-1.409
547,1.621,0.353,0.642,-1.285,-0.486
548,0.76,-1.173,0.309,-0.853,-0.12
549,1.225,-0.65,-0.957,-0.64,0.996
550,-0.409,0.297,0.013,-1.119,0.531
551,0.623,-1.313,1.482,2.261,0.185
552,-1.056,-1.861,-0.703,-0.372,0.243
553,1.347,0.103,1.08,-0.67,0.11
554,-0.899,0.678,0.169,-0.055,0.712
555,-0.562,-1.489,-2.04,0.392,-1.237
556,2.566,0.468,0.95,1.886,-1.296
557,1.83,-1.099,0.028,-0.451,-0.826
558,-0.569,-0.822,0.138,-0.367,0.176
559,-0.074,0.52,0.283,-1.119,0.716
560,2.0,-0.326,-1.113,1.672,-0.159
561,1.251,1.125,-0.769,1.364,-0.475
562,-0.309,0.534,-2.634,-0.67,-0.869
563,0.85,-0.678,-1.648,0.285,0.058
564,-0.026,0.749,-1.152,-2.041,0.172
565,0.136,0.195,-0.846,-0.683,-1.148
566,0.516,1.607,-1.486,0.237,-2.077
567,-1.294,0.561,-0.58,-0.442,0.01
