data,at1,at2,at3,at4,at5
41,0.659,-0.328,0.861,1.995,-0.661
42,-1.489,-0.39,0.467,0.062,0.129
43,-0.17,1.267,0.293,-2.494,-1.145
44,1.411,0.515,-0.752,-1.032,0.73
45,-0.402,-0.671,1.569,1.146,-0.388
46,-0.113,1.191,0.765,-0.113,-0.714
47,-1.729,1.101,0.555,-0.84,-1.893
48,0.332,0.459,-0.228,0.668,-0.157
49,0.202,-3.052,0.805,-1.23,-1.945
50,-0.375,0.489,-1.245,-0.132,-0.01
51,-0.597,-0.537,0.316,-1.802,-0.268
52,1.254,0.902,1.455,0.416,-0.3
53,0.912,-0.538,-1.953,0.611,-0.169
54,-0.819,0.956,0.271,-1.283,-0.083
55,-2.166,1.164,0.399,-0.536,-0.836
56,-0.839,-0.209,0.499,0.516,-0.217
57,0.828,-0.348,0.58,0.599,-2.29
58,2.128,0.341,-1.319,0.785,0.091
59,-0.678,0.287,-0.925,1.158,1.282
60,1.14,0.653,-1.59,-0.999,-0.238
61,-0.313,-0.879,-2.848,1.076,-0.99
62,0.066,-0.055,-1.016,-0.202,-1.364
63,1.152,-0.158,-0.346,0.269,1.209
64,1.418,-0.03,-0.481,0.876,-0.394
65,-1.3,-0.056,0.337,1.414,-1.953
66,0.548,0.363,-1.947,-0.275,-1.315
67,0.167,1.11,-0.378,0.987,-2.089
68,0.973,-0.27,1.715,0.288,0.212
69,0.946,0.186,0.784,1.126,-0.119
70,-0.283,-0.278,-1.307,-0.228,1.252
71,0.395,0.893,-0.058,-0.335,0.058
72,-1.027,0.538,-0.708,-0.853,2.33
73,-0.23,-0.904,-0.485,0.54,-0.205
74,-0.558,0.252,-1.649,-0.449,0.312
75,-0.49,-1.283,-0.293,1.244,0.815
76,-0.575,-0.667,0.759,-0.176,0.305
77,0.407,0.782,-0.947,2.252,-0.577
78,-0.143,1.609,0.444,-0.207,0.031
79,-0.018,-0.322,0.224,0.638,-0.507
80,0.629,0.747,-1.084,-0.056,-0.653
81,0.043,-1.761,1.557,1.942,-1.093
82,1.963,-0.823,2.229,1.499,0.758
83,-0.335,-0.238,0.064,0.957,-0.164
84,-0.648,1.854,-0.158,0.494,0.552
85,-0.232,-0.952,-0.668,0.513,0.461
86,-1.354,-1.02,-0.426,0.005,1.279
87,0.491,2.033,1.865,-0.055,0.221
88,2.102,-0.416,0.101,0.292,-0.468
89,2.967,-0.423,-0.186,-0.153,0.127
90,0.233,0.072,-0.29,-0.34,0.525
91,0.845,0.105,0.379,0.402,-0.483
92,-1.733,0.208,-0.925,-0.677,-1.127
93,-0.406,1.039,0.584,-0.294,-1.294
94,-0.535,-2.168,0.347,0.463,-1.897
95,-0.431,0.444,-0.419,-0.509,2.003
96,-0.447,0.635,-0.547,0.327,0.108
97,0.538,-1.75,-0.597,0.325,0.732
98,0.924,-0.226,0.771,-0.685,-0.938
99,1.08,-0.557,-1.461,-0.925,0.252
100,0.629,0.619,-0.425,-0.563,1.262
101,0.582,-0.767,0.945,0.811,-0.871
102,-0.113,0.938,-0.209,0.635,1.591
103,0.331,1.651,-1.07,0.219,-2.325
104,0.71,-0.236,-0.164,0.763,1.211
105,-0.538,1.457,0.569,0.666,-0.462
106,2.157,0.006,-0.796,0.257,0.821
107,-0.726,0.794,-1.01,1.128,-0.161
108,-1.221,-0.652,1.349,1.046,0.683
109,1.126,-0.509,-0.298,1.142,-0.014
110,0.097,-0.172,-2.302,1.632,-0.182
111,-0.043,0.917,0.978,0.205,-0.832
112,0.7,1.325,0.272,0.103,-0.809
113,0.072,-0.261,-0.212,-0.975,-0.499
114,-0.492,-1.725,-0.852,0.253,0.287
115,-0.129,1.923,0.572,0.245,-0.646
116,-0.669,-0.941,0.973,-2.411,0.054
117,-1.263,-0.387,0.661,-0.9,0.442
118,1.468,-1.249,0.821,0.237,-0.573
119,-0.599,-1.41,0.511,-0.533,1.901
120,-1.119,0.419,-0.633,0.036,0.457
121,1.446,0.488,0.987,-0.972,-1.006
122,1.306,-0.892,0.01,1.262,0.438
123,1.238,-1.684,-0.791,-1.979,1.227
124,0.903,0.3,0.306,-1.076,-0.984
125,-0.513,-0.819,-0.463,0.207,0.392
126,-1.323,0.317,0.017,-0.58,-3.603
127,0.112,0.981,0.25,-0.139,0.965
128,0.034,1.115,-0.002,0.941,0.515
129,-0.155,-0.706,-2.747,0.585,0.09
130,1.277,-1.883,0.142,-0.53,0.165
131,-0.534,-0.337,0.85,-0.115,0.177
132,0.977,-0.964,-0.0,0.758,1.49
133,-0.718,-0.179,-1.397,0.395,-1.65
134,-0.457,-0.771,-2.234,0.453,-2.287
135,-0.107,1.661,1.451,0.673,0.827
136,-0.26,-0.249,0.824,2.069,-0.448
137,0.538,0.714,-1.397,1.184,-0.067
138,0.422,2.537,-2.162,0.596,-0.17
139,1.96,-1.631,-2.044,0.589,-0.647
140,1.679,-0.342,-1.449,-0.945,1.298
141,0.214,-0.352,-0.032,-0.107,0.995
142,-0.703,-0.883,-0.311,-0.37,0.571
143,0.228,-0.727,-0.511,0.106,-1.004
144,-0.796,-0.05,0.264,0.333,0.223
145,1.377,-0.891,-1.25,-0.931,0.332
146,0.624,0.603,2.006,0.574,-1.91
147,0.614,0.871,1.849,0.633,0.001
148,-1.221,0.131,-1.081,-0.396,0.071
149,0.67,-0.63,-1.009,-0.279,-0.869
150,1.332,-1.341,-0.12,-0.704,-0.292
151,-0.624,-0.061,-1.021,-0.924,-0.321
152,0.73,-0.37,1.584,0.056,-0.308
153,-0.332,1.419,-1.895,-0.089,-0.056
154,1.175,1.199,-0.063,-0.913,1.075
155,-0.037,-0.176,-1.588,-0.228,0.738
156,0.518,-0.281,-1.008,0.95,0.224
157,0.753,0.658,0.957,1.275,-0.934
158,-0.974,-0.229,-0.206,0.687,-0.68
159,0.834,-0.455,-0.138,0.452,0.391
160,-0.292,0.723,-0.999,-0.583,-0.211
161,-0.504,2.475,1.011,0.564,-0.453
162,0.79,-0.68,1.33,0.542,-1.341
163,-1.088,-1.625,1.084,2.083,-0.457
164,1.218,-0.022,1.184,-1.3,-0.794
165,-0.191,-1.491,0.194,-0.44,2.141
166,-0.28,-1.411,-0.89,-0.145,0.814
167,0.632,0.353,-0.448,0.433,-0.723
168,-0.747,1.075,0.917,0.806,-0.113
169,0.831,1.218,0.306,-0.233,0.242
170,-0.128,-0.742,0.495,-2.111,-0.419
171,-1.382,1.326,-1.289,1.183,-0.124
172,0.109,-0.758,0.209,-0.961,-0.136
173,1.051,-0.011,-0.819,0.449,-0.811
174,-1.154,-1.042,0.965,-0.036,0.406
175,-1.037,-2.433,1.774,-0.558,0.15
176,-0.76,0.515,0.457,1.428,-0.452
177,1.136,1.736,-1.578,0.522,0.752
178,-0.172,-0.766,-2.353,-0.394,0.218
179,-1.095,-0.529,-0.726,0.086,1.724
180,1.799,0.473,-0.073,-2.043,0.177
181,-0.219,-0.372,0.342,0.886,1.393
182,1.042,0.018,-0.513,3.176,1.398
183,-0.752,1.689,-1.07,0.567,0.276
184,1.287,-0.422,1.039,-0.3,-2.498
185,-0.087,0.062,-0.838,0.293,-0.236
186,0.791,-1.473,-1.55,1.555,-1.486
187,-1.574,0.72,-1.613,1.612,-1.154
188,0.023,0.202,0.05,0.719,0.767
189,0.446,0.846,-2.693,-0.661,1.831
190,-0.279,0.807,-0.281,-0.475,-0.194
191,-0.2,0.12,-0.405,0.348,-0.018
192,1.697,-2.531,-1.065,-1.014,2.014
193,1.06,0.38,-0.98,0.869,1.036
194,-0.286,-0.925,-0.15,-0.953,-0.343
195,-0.891,0.974,-0.778,0.162,-0.19
196,0.443,0.217,-0.85,0.034,0.558
197,0.041,-0.767,-1.354,0.436,-1.336
198,-1.667,-0.25,0.134,1.843,-0.135
199,0.104,0.058,-0.707,-1.676,-0.24
200,1.727,0.084,0.225,-1.085,0.308
201,-1.003,0.64,2.41,0.623,1.538
202,-0.278,-0.157,0.114,0.765,1.906
203,0.184,0.279,-0.176,-1.465,-1.072
204,-1.066,-2.485,0.056,-2.232,0.273
205,0.446,-0.059,-0.608,0.368,-0.096
206,-0.796,1.029,1.318,-0.422,0.85
207,-0.847,0.247,1.141,1.421,0.281
208,-0.033,-1.11,0.143,1.996,-0.622
209,-1.094,-0.526,-0.644,0.647,0.654
210,0.869,1.281,2.742,-1.009,1.175
211,-0.382,-0.978,-0.263,-0.395,0.98
212,1.179,-1.852,-0.522,0.965,0.076
213,-0.165,0.854,-0.436,1.023,-1.068
214,-0.461,-1.095,0.921,-1.041,0.12
215,2.287,-1.656,0.277,-0.435,1.062
216,1.874,-1.053,0.825,1.056,-0.087
217,0.13,1.596,-1.001,1.316,0.425
218,-0.482,1.321,1.17,1.712,0.026
219,-0.526,0.278,0.745,-0.394,-0.242
220,0.921,-0.153,-1.009,-0.296,0.922
221,1.54,-0.419,-1.579,-2.333,-0.881
222,-1.183,0.356,-0.577,-0.116,1.293
223,0.231,-2.69,0.87,0.707,-0.637
224,0.503,0.606,-1.302,0.209,-2.209
225,-2.262,-1.125,1.387,-0.062,-0.429
226,-1.224,-0.447,-1.893,-0.192,-0.648
227,1.031,0.473,0.753,0.247,-1.908
228,0.81,0.496,-1.18,2.305,-2.247
229,-1.021,-0.342,-1.568,0.325,0.95
230,2.095,-0.156,0.272,0.185,-0.692
231,0.593,1.94,0.601,0.724,0.953
232,-0.86,0.933,-0.289,0.283,-0.166
233,-0.457,1.334,0.649,0.46,1.15
234,0.404,-0.364,0.152,0.602,1.13
235,0.075,-1.754,-0.113,-0.285,0.356
236,-0.47,0.003,-0.551,0.43,0.445
237,1.223,-0.485,-0.526,-1.295,-0.663
238,-2.119,0.827,-1.102,0.938,-0.858
239,-0.468,0.608,-1.083,2.361,1.396
240,0.384,1.006,0.79,0.477,0.212
241,-1.496,-0.262,-0.13,1.17,-1.288
242,0.407,-0.387,0.03,-1.108,-1.544
243,-0.475,-1.048,0.44,0.244,-0.703
244,-0.651,0.53,0.052,-0.071,-0.583
245,1.113,0.671,-0.667,-0.432,1.197
246,0.661,0.106,-1.575,0.209,0.011
247,-0.546,1.365,-0.146,2.093,-0.135
248,0.259,0.179,1.743,0.123,0.003
249,0.38,0.273,-0.808,1.105,1.272
250,1.076,-0.955,2.001,-1.187,-1.854
251,0.836,0.098,-0.726,-0.216,-0.877
252,0.685,-0.529,-0.527,1.066,0.024
253,0.625,0.388,0.948,0.925,1.103
254,0.329,-0.673,0.99,0.797,-2.482
255,-0.098,0.956,-0.042,0.156,0.209
256,-0.862,-0.403,0.381,0.153,-0.599
257,-0.676,-1.11,0.042,0.866,-1.112
258,1.071,-0.199,-0.091,0.387,-0.031
259,-1.479,0.753,-0.371,1.453,-0.791
260,-1.08,-0.494,-0.87,-1.845,-1.387
261,-0.867,-0.362,-0.245,1.48,-2.562
262,-0.276,-0.182,-2.494,-0.6,0.68
263,-0.584,-1.355,-0.309,-0.372,0.148
264,0.743,-0.376,1.352,-0.319,-0.503
265,0.32,-0.852,0.004,-1.638,-0.547
266,0.782,1.685,-0.285,0.639,-0.745
267,-0.958,-0.245,2.131,1.799,-1.829
268,0.251,-2.549,-0.435,-0.37,-2.032
269,-1.478,-2.028,-0.671,-0.372,0.984
270,-0.012,1.076,-1.051,-0.136,2.315
271,-1.302,-0.215,-2.184,-0.702,1.174
272,1.583,-0.114,-0.153,-2.438,0.71
273,0.337,0.07,1.492,1.459,-0.994
274,-0.08,0.208,0.414,0.041,-0.848
275,1.113,0.893,-1.051,-0.813,0.278
276,-0.817,0.009,-1.314,-0.351,-1.091
277,-0.497,-1.401,-0.109,1.868,-1.823
278,-1.777,0.382,-0.098,0.069,2.208
279,0.414,-0.344,-0.905,-0.776,1.055
280,-1.659,-1.081,-0.247,1.921,0.694
281,-0.921,-0.643,-0.691,-0.461,0.641
282,-0.353,-0.667,-0.88,0.433,-1.68
283,-2.14,0.156,0.199,-1.014,-0.262
284,-0.57,-1.716,0.961,0.574,0.81
285,-0.425,-0.419,0.252,2.166,-0.085
286,-1.285,-1.161,-2.041,0.825,-0.416
287,-0.416,-0.764,-1.09,0.036,-0.852
288,-1.465,-0.397,-0.562,0.064,-2.261
289,1.294,-1.648,1.791,-1.471,-0.064
290,0.724,0.498,0.027,0.24,1.046
291,0.32,-2.024,0.552,-1.558,-0.662
292,-0.236,-0.405,0.222,-0.971,0.167
293,-0.571,-1.576,0.223,-0.081,0.001
294,-2.344,-0.123,1.851,-1.281,-0.322
295,-0.082,-0.269,-0.041,-0.564,2.028
296,0.452,-1.842,-0.722,0.913,-0.029
297,-0.271,0.327,2.577,1.16,0.742
298,1.499,-0.318,1.468,1.494,-1.902
299,-0.68,0.732,0.358,-0.632,-1.449
300,-1.52,2.897,0.673,-0.49,-0.449
301,-1.231,-0.798,1.402,-0.532,0.761
302,-1.747,-1.228,0.133,0.053,0.184
303,-0.122,-0.026,-0.336,-0.273,1.729
304,0.474,-1.282,0.284,1.058,-0.634
305,-0.963,-0.096,0.6,-1.237,-0.95
306,0.346,2.492,0.167,0.611,-0.54
307,-0.138,0.976,-1.14,1.709,0.328
308,3.407,0.121,0.512,0.819,0.477
309,1.521,-0.028,1.577,0.583,-2.281
310,1.277,-1.905,0.645,-0.321,-0.985
311,-0.854,1.588,-0.255,0.143,0.105
312,-0.627,-0.795,-1.207,-0.851,-0.482
313,0.774,-0.108,-2.327,-0.788,-1.498
314,-0.984,-1.815,0.613,0.941,-0.267
315,1.181,1.603,-0.461,0.523,-0.117
316,0.612,0.283,-0.713,-0.107,0.596
317,-0.638,-0.921,0.022,1.347,0.238
318,-0.762,1.871,1.108,0.202,-0.7
319,-0.173,-1.332,-0.402,0.819,0.477
320,-1.225,0.595,-1.375,0.738,0.453
321,0.207,-0.294,0.649,2.621,0.283
322,0.242,0.322,-0.384,0.929,0.196
323,-0.804,1.497,0.994,1.419,1.675
324,0.852,-0.87,0.209,1.313,-2.002
325,0.375,0.053,0.649,1.139,0.479
326,0.377,1.393,0.842,-0.266,0.286
327,1.148,0.067,-0.372,0.339,1.603
328,0.536,0.032,-0.103,0.123,0.514
329,-0.511,0.838,1.564,1.55,-1.037
330,0.841,2.086,-0.506,-1.042,-0.704
331,1.481,-0.121,0.358,0.072,-0.241
332,0.788,0.429,-0.34,0.225,0.946
333,1.288,0.222,1.344,0.743,-2.271
334,-0.254,-0.747,0.684,0.916,-0.945
335,-1.026,0.761,-0.355,-0.409,1.324
336,-0.322,-0.823,0.501,-0.513,0.962
337,-0.778,0.51,-0.205,-1.123,-0.566
338,0.181,0.535,-0.963,-1.539,1.099
339,-0.82,-0.562,1.078,-0.484,-0.164
340,-0.965,1.175,1.556,-0.868,0.92
341,0.543,-0.187,1.57,-0.49,-0.464
342,3.188,-1.218,-1.019,-0.939,-0.602
343,0.675,-0.332,-0.837,-0.81,-0.409
344,-1.998,0.446,-0.019,-1.444,-0.626
345,-0.203,0.233,-1.667,-0.044,0.001
346,-1.527,-0.597,0.179,0.068,-0.152
347,-1.065,0.377,-0.041,0.944,0.915
348,0.255,1.654,-0.446,0.51,0.928
349,-0.467,0.481,1.694,-1.044,1.462
350,0.559,-3.006,-0.244,0.667,-0.56
351,-1.249,-0.07,-0.607,0.419,0.513
352,0.205,0.956,0.994,1.018,1.181
353,0.191,-0.058,3.579,0.298,-0.226
354,-0.43,0.184,0.962,0.289,1.64
355,0.832,0.292,0.954,0.575,-1.943
356,0.984,-0.255,-0.5,-0.855,0.48
357,-0.476,-0.17,0.677,0.486,-0.176
358,-0.108,-0.834,0.774,-0.68,-0.059
359,-1.351,-1.913,-0.783,0.972,-0.551
360,-1.969,-0.093,0.59,-1.203,0.064
361,0.697,0.31,-0.387,-0.278,-1.439
362,0.546,0.465,0.044,-0.141,0.371
363,-1.004,0.595,-1.211,-0.42,0.908
364,-1.333,-0.451,-0.686,-0.104,-0.349
365,-0.524,0.653,-0.769,0.43,-0.651
366,-0.481,1.104,-0.41,0.88,-0.095
367,-0.195,-1.337,1.868,-1.025,-0.129
368,-0.011,-0.356,3.803,0.82,0.797
369,-2.044,-0.889,-1.427,-0.402,0.09
370,1.083,-0.194,-0.123,0.302,-0.263
371,-0.86,-0.724,0.511,-0.07,-1.396
372,-0.362,0.022,0.305,0.101,0.045
373,1.056,-1.031,1.336,1.335,0.361
374,-1.579,-0.211,-0.633,0.84,-0.01
375,-0.599,-0.442,2.599,-0.537,0.332
376,0.612,0.064,-0.436,-0.187,-1.668
377,1.007,1.676,1.403,1.003,-0.328
378,-0.859,-0.537,-1.023,1.395,-1.672
379,0.397,0.893,-0.239,0.815,0.035
380,-0.328,1.351,-1.102,-0.497,-0.569
381,0.741,-0.443,1.993,-1.79,-0.985
382,-1.715,-0.408,-0.182,-1.38,-0.393
383,0.869,1.463,0.233,-0.174,-0.337
384,-0.24,1.312,-1.882,-0.476,1.524
385,0.512,2.367,0.35,0.786,0.878
386,-0.545,-1.65,0.895,-0.172,1.199
387,-1.451,-0.809,-0.532,-1.185,-0.811
388,0.545,0.708,1.303,0.491,0.253
389,2.131,-1.019,0.513,-1.134,0.066
390,-0.089,-0.083,-0.073,-0.277,-1.681
391,-0.036,1.315,0.238,-0.232,-0.061
392,-0.013,2.388,-0.078,-1.381,-1.031
393,0.847,-0.978,2.475,-0.654,-1.224
394,0.096,-0.196,-0.715,-1.771,0.04
395,-1.165,-2.836,0.102,-0.784,0.698
396,1.303,-0.122,-0.148,-0.085,1.093
397,-1.081,0.996,-0.411,-0.676,0.437
398,1.215,1.935,-0.659,1.755,1.11
399,-0.528,0.204,-0.277,-0.737,0.152
400,1.204,-0.918,-0.636,-1.214,-2.321
401,-1.229,-0.328,-1.725,-0.369,0.529
402,1.046,2.393,-0.766,1.363,1.579
403,-1.634,-0.724,-0.663,0.811,1.379
404,-0.062,-1.039,-0.998,0.487,-1.263
405,-0.189,-0.871,-0.807,-2.199,-0.388
406,-1.392,1.039,0.266,1.518,0.478
407,0.271,0.281,0.118,-0.486,0.408
408,0.019,-0.732,-2.054,-1.823,0.891
409,-0.956,0.643,0.016,0.5,-0.005
410,-0.116,-1.15,0.981,-0.226,-0.603
411,-1.577,0.192,0.453,-1.089,0.307
412,0.746,-0.182,-2.139,0.066,2.005
413,-1.304,-0.855,1.286,0.527,0.017
414,0.44,-1.009,0.232,0.604,-1.025
415,-0.871,-0.19,-0.189,0.797,-0.167
416,-2.658,0.303,0.862,0.581,-0.225
417,0.246,-2.507,-0.078,0.018,0.204
418,0.923,-0.53,-1.242,-0.421,0.638
419,-0.197,1.162,-0.02,1.394,1.066
420,-0.309,-0.344,-1.392,-1.231,0.199
421,-1.498,0.158,-1.126,0.17,-0.135
422,1.289,-0.425,1.113,2.067,-0.367
423,0.368,-0.468,0.355,-2.454,0.249
424,0.341,-0.308,0.213,0.554,-0.271
425,-1.0,-0.966,-1.373,0.366,0.17
426,0.368,-1.514,-1.488,-1.191,-2.464
427,1.481,-0.405,1.361,0.976,0.312
428,0.652,-0.882,-1.042,1.724,0.087
429,-0.523,-0.159,-1.04,-1.384,0.262
430,0.268,0.866,-0.727,-1.212,0.572
431,1.416,0.596,-0.669,-0.058,0.435
432,0.074,0.894,0.284,0.842,-1.929
433,0.201,0.04,-1.119,-0.736,-1.163
434,0.23,-1.65,-2.007,1.573,-0.921
435,0.095,0.512,0.248,-0.731,-0.229
436,-0.213,1.365,-0.247,-0.766,-0.004
437,2.181,0.727,2.323,-1.723,-1.176
438,0.851,-0.845,1.193,0.555,0.583
439,1.034,0.301,-0.071,-1.012,1.479
440,1.849,-0.689,-1.854,0.302,1.481
441,0.813,0.991,-0.371,0.897,-0.93
442,-0.016,-0.606,-1.299,-0.4,-0.043
443,-1.2,1.445,-0.154,-1.123,0.721
444,0.703,-1.052,-1.007,0.493,-0.053
445,-0.143,0.702,-0.996,-0.928,1.206
446,-0.559,-0.0,0.059,-0.337,0.982
447,-0.983,-1.366,0.763,0.358,1.362
448,1.809,-0.208,-1.256,1.293,0.56
449,0.611,-0.638,0.059,0.397,-1.525
450,-1.675,0.503,0.075,-0.511,2.206
451,1.134,1.03,-1.631,2.651,-1.434
452,0.119,-1.44,-0.261,-0.441,-0.437
453,-1.039,-0.234,0.013,0.357,-0.698
454,0.154,-1.484,0.2,-0.936,-0.917
455,-1.059,0.133,-1.53,-0.388,-1.063
456,-0.309,0.514,-0.881,1.228,0.284
457,1.684,0.714,1.256,0.022,0.262
458,0.886,-0.846,-0.973,-0.308,1.153
459,0.542,0.289,0.554,0.812,2.167
460,-0.301,1.543,0.127,-1.407,-0.154
461,-0.363,-2.132,0.92,0.075,1.497
462,-0.283,-0.192,0.165,-0.488,-2.559
463,-0.021,-1.101,-0.51,-0.752,-0.343
464,0.081,0.189,0.494,-1.038,-1.509
465,-0.766,0.27,-0.87,-0.077,-0.04
466,0.153,0.374,0.505,-0.354,-0.073
467,0.163,0.951,1.663,1.159,0.261
468,-0.788,-0.516,1.846,1.186,0.155
469,0.133,0.797,0.239,0.298,-0.444
470,-0.505,0.255,0.262,1.535,2.262
471,-0.27,-0.675,-1.737,0.927,-0.215
472,1.659,0.506,0.731,-1.87,-1.249
473,-1.637,-0.028,-1.018,-0.513,1.441
474,0.352,0.12,-0.033,1.088,-1.508
475,-0.909,-0.55,-0.329,0.701,1.583
476,0.205,-0.49,1.777,0.31,0.149
477,0.576,0.967,1.071,-0.26,0.343
478,-0.344,-1.215,-1.056,1.966,-0.775
479,0.088,1.097,-2.952,-0.272,-1.149
480,-1.325,0.32,-0.932,-0.08,-2.216
481,-0.099,0.392,-0.898,0.861,0.882
482,-0.319,0.627,-0.053,1.534,-0.108
483,0.78,-0.519,-0.313,-0.338,-0.128
484,-0.925,0.534,1.098,0.284,-0.055
485,-1.197,0.975,1.109,-0.727,-0.524
486,-0.396,0.278,-1.099,0.3,-1.338
487,0.407,-0.494,-0.507,0.16,-0.17
488,-0.484,0.564,-0.493,-0.271,-2.159
489,-1.425,0.323,-0.222,0.592,1.531
490,-0.439,-0.295,-1.36,0.913,-1.453
491,0.317,-1.751,-1.512,-1.067,0.543
492,-0.764,1.112,-2.449,-1.032,1.344
493,0.522,0.436,-0.203,-1.195,-0.081
494,2.77,0.717,0.217,-0.947,0.063
495,-0.647,-1.117,-1.914,0.533,0.612
496,2.592,0.575,-0.02,0.869,-0.238
497,0.342,1.0,0.08,-0.482,-1.195
498,-0.366,1.353,0.754,-0.61,0.009
499,0.528,-0.064,-0.763,-0.139,0.575
500,-0.302,0.893,-0.591,-0.053,0.173
501,1.549,0.924,1.154,-0.646,-0.178
502,-0.334,-1.237,0.561,-0.913,1.856
503,-1.242,-0.227,-1.644,0.042,0.518
504,0.214,1.188,1.27,-0.32,-1.201
505,-1.923,0.212,-0.198,0.726,-0.003
506,-0.753,0.933,-0.568,-0.866,2.366
507,1.082,0.236,-0.57,0.453,1.861
508,0.088,1.244,-0.47,0.075,0.733
509,-0.197,-0.383,-2.495,-1.021,0.07
510,0.169,-0.983,-1.12,-0.605,1.048
511,1.137,0.243,1.362,0.572,-0.382
512,0.391,0.526,0.92,-0.689,0.842
513,0.869,1.132,0.563,-0.233,0.718
514,0.363,-0.192,0.689,0.023,0.478
515,0.35,0.065,0.64,1.873,0.793
516,-0.474,2.436,-0.477,0.667,-0.939
517,0.824,-3.439,1.249,-0.463,0.073
518,-0.466,0.062,0.452,0.131,-1.564
519,-1.525,1.201,-0.233,0.384,-1.219
520,-0.414,-1.079,-0.085,1.713,1.196
521,-0.924,0.325,-1.367,1.52,-0.637
522,1.076,0.758,1.937,-0.401,1.469
523,0.653,0.123,0.765,-0.926,0.536
524,-0.037,0.062,-0.914,0.587,-0.145
525,-1.499,0.311,0.271,-1.846,-1.094
526,-1.567,-0.548,0.451,0.928,0.717
527,-0.045,2.772,0.276,-0.39,-0.331
528,0.972,-0.669,-2.064,-0.301,1.66
529,-1.264,-0.794,-0.11,-1.241,-0.38
530,0.91,-0.331,0.241,-2.318,1.28
531,0.601,1.664,-1.02,1.79,-0.032
532,0.093,0.722,0.298,-0.659,0.121
533,-0.346,2.619,1.598,-0.563,0.043
534,1.354,0.062,-0.488,1.552,-1.288
535,0.284,-0.474,-0.429,0.251,0.634
536,-0.415,-1.66,2.827,-0.628,-0.953
537,-0.285,0.298,1.1,0.008,-0.224
538,-1.352,0.107,0.175,0.892,-0.251
539,-0.015,-0.283,-1.352,1.075,-1.247
540,0.623,0.229,-1.711,-1.717,1.303
541,1.2,-1.687,-0.085,-1.209,-1.875
542,0.408,0.742,0.062,1.67,-0.278
543,0.127,1.21,-0.606,0.024,1.055
544,1.453,0.879,-0.215,-1.98,0.749
545,-0.763,-0.066,0.778,-1.211,-0.169
546,0.271,-1.138,0.378,0.348,-1.732
547,-0.279,-0.811,-1.899,0.805,-0.073
548,-0.215,-0.315,-1.105,0.241,0.637
549,0.704,-0.37,1.252,0.275,-0.988
550,2.389,-0.191,-0.957,-0.618,0.769
551,0.87,1.599,-0.464,0.347,-1.69
552,1.74,0.464,-0.482,0.683,-0.109
553,-0.068,-0.851,0.36,-0.752,-0.183
554,1.324,0.18,-0.731,0.631,1.769
555,-2.173,0.31,-0.655,-0.417,1.088
556,1.336,0.63,-1.454,1.748,-0.022
557,0.766,-1.391,-1.26,-1.581,1.067
558,-0.849,0.017,0.447,0.195,-0.92
559,1.366,3.454,-0.635,-0.102,1.271
560,0.526,-0.084,-0.834,0.643,-1.28
561,-0.131,-1.318,-0.333,-0.493,-0.001
562,-0.407,-0.873,1.025,-0.207,0.074
563,0.511,0.144,-2.611,-0.926,-0.744
564,-0.67,0.639,1.364,-0.694,0.784
565,0.18,-0.731,0.155,1.656,0.746
566,-0.971,0.904,-0.917,-2.551,-1.114
567,-1.464,2.922,1.465,-0.441,0.934
568,-1.287,1.044,0.522,-1.61,1.298
