data,at1,at2,at3,at4,at5
107,-1.116,-0.987,-2.363,1.003,-0.24
108,-1.223,-0.229,0.297,0.822,-1.425
109,0.373,-0.195,-0.114,-1.189,1.762
110,-1.345,0.925,-1.237,0.252,0.195
111,-0.928,-1.274,-0.029,-1.722,-0.602
112,-1.284,0.243,-0.378,-0.416,-1.831
113,-1.313,-0.805,-1.863,1.257,0.863
114,-1.054,1.866,1.173,-0.238,-0.784
115,1.05,-1.327,0.123,1.862,-0.069
116,-1.935,0.76,-0.95,-0.628,-2.019
117,-0.515,0.447,0.815,1.256,0.768
118,0.996,3.316,-0.839,-0.512,-2.045
119,1.539,0.377,-1.865,1.66,-0.633
120,2.06,-0.403,-1.242,0.308,-0.089
121,0.566,0.123,0.828,0.545,-0.802
122,-0.466,-0.075,0.507,-1.033,2.118
123,0.119,0.539,0.407,-0.212,1.099
124,-0.771,0.326,0.469,-0.229,-0.539
125,0.962,0.12,-0.148,0.832,0.126
126,2.663,-0.133,-0.688,0.116,-0.379
127,-0.066,-0.815,-0.953,-0.638,-0.208
128,-1.254,1.558,-0.566,-0.401,0.888
129,0.399,1.208,-0.394,2.504,-0.12
130,-0.626,-0.722,-0.956,0.31,1.312
131,-1.519,0.437,1.985,-0.92,1.136
132,-0.667,-0.146,0.424,0.056,-1.092
133,0.085,-0.068,-0.908,0.69,0.463
134,-0.817,-0.658,-1.416,1.733,-0.545
135,0.042,0.388,0.019,0.009,-1.376
136,1.671,2.162,0.948,0.475,-0.237
137,-1.257,0.722,0.358,0.397,-1.133
138,0.819,2.228,1.258,-0.994,-0.052
139,-0.512,1.017,-1.995,-1.335,-1.727
140,1.498,0.457,1.394,-0.623,-0.196
141,-0.326,-0.181,1.467,-1.829,-1.233
142,0.986,-0.506,-0.296,-1.125,0.939
143,0.843,0.645,-0.217,-1.968,-2.875
144,1.634,-1.202,-0.29,1.868,-0.263
145,0.2,0.475,-1.774,0.069,1.529
146,1.174,-1.591,-1.722,0.756,0.754
147,-1.416,0.411,-0.118,-0.845,-0.054
148,0.888,-1.139,-1.248,-0.744,0.845
149,-0.569,-1.726,-0.689,-0.765,0.424
150,-1.456,0.193,1.27,0.262,0.334
151,-1.687,0.033,-1.433,2.206,-0.602
152,-0.546,0.354,-1.221,-0.337,0.311
153,0.138,0.684,-0.263,0.192,-0.117
154,-0.726,-0.137,0.372,1.169,-0.159
155,1.805,1.021,-1.198,0.657,0.34
156,-0.927,1.22,0.459,-1.534,0.621
157,0.927,-0.398,0.511,-1.142,-0.638
158,0.083,2.766,1.154,-0.918,0.205
159,0.415,1.541,-0.005,0.193,0.056
160,0.229,0.635,0.454,-0.423,-0.534
161,-0.485,2.03,-0.486,-0.885,-1.292
162,1.645,0.237,-0.969,-0.257,0.299
163,0.592,-0.658,-1.072,-0.838,0.818
164,-0.094,0.147,2.07,0.389,0.133
165,0.928,0.776,2.055,-0.677,1.259
166,0.71,-1.067,1.281,-0.904,-0.094
167,-0.398,0.351,-0.0,0.323,-0.468
168,-0.626,0.214,1.236,-0.923,1.805
169,0.166,-0.766,-0.149,0.891,-1.231
170,0.131,-2.139,-0.347,-1.155,-0.829
171,-0.085,-0.847,1.297,-0.182,-1.388
172,-0.717,-0.719,1.184,-0.145,-0.191
173,0.883,0.598,0.06,0.659,0.303
174,-1.86,-0.273,-0.059,2.173,-1.399
175,-0.733,-0.698,0.793,-0.082,0.455
176,0.901,-0.012,-1.166,0.666,0.769
177,-0.183,-0.134,1.312,-1.291,-0.93
178,-0.049,0.034,0.657,0.891,-0.942
179,-0.454,1.404,-0.38,-0.897,-0.555
180,0.288,1.691,0.141,0.242,0.171
181,-0.416,-0.475,0.529,-0.317,-1.159
182,-0.57,-1.849,-0.589,-0.074,-0.936
183,0.597,-0.258,-0.577,1.7,2.078
184,0.13,0.642,-1.375,-1.372,-1.443
185,0.868,0.504,-0.296,-0.163,-1.088
186,0.354,-0.378,-0.453,-0.071,1.397
187,1.701,-0.4,-1.926,1.104,-0.059
188,-0.085,0.259,0.813,-1.044,1.183
189,0.668,-0.11,1.061,1.255,0.752
190,-0.483,-0.131,0.589,1.076,-0.319
191,0.808,0.797,-0.54,0.155,-0.386
192,0.459,0.262,1.392,-0.266,-0.994
193,1.21,-1.257,-0.559,-0.228,0.267
194,0.46,-0.902,0.42,1.211,0.146
195,-0.98,-1.312,0.148,0.168,-0.064
196,-0.698,-1.131,0.711,1.143,-0.349
197,-1.127,-0.153,0.513,1.62,0.033
198,1.142,-1.075,-0.274,1.599,0.081
199,-1.221,2.673,-0.598,1.124,-0.029
200,0.571,0.965,0.089,0.8,0.56
201,-1.061,-1.086,-0.39,-0.936,-0.603
202,-0.052,-0.992,-0.745,0.117,-0.922
203,0.842,-0.536,-0.456,-0.285,0.636
204,1.749,0.314,-0.689,0.216,-0.331
205,-0.758,0.238,0.894,-0.74,1.264
206,1.581,0.08,0.661,-1.585,1.322
207,-1.99,2.237,0.263,0.928,-0.309
208,0.833,0.079,0.952,-0.402,-0.448
209,-2.514,-0.41,2.071,0.348,-0.438
210,-0.965,0.51,-1.236,0.158,-1.87
211,0.364,0.663,-0.899,-0.009,0.137
212,-0.747,1.821,-2.494,-0.412,0.491
213,0.289,0.152,0.116,-2.809,0.367
214,-0.605,0.204,0.024,1.03,0.402
215,-0.152,-1.526,1.557,0.361,-0.383
216,1.373,-2.578,-0.874,-0.313,-0.807
217,-0.235,-0.156,-2.789,0.612,0.493
218,-0.593,-0.492,-1.009,1.037,-0.236
219,-1.316,0.208,-0.53,0.222,0.303
220,1.656,-0.179,0.393,1.493,0.309
221,0.738,0.674,-1.313,0.303,-0.126
222,-1.196,-0.332,-0.316,-1.188,-0.458
223,0.484,-1.02,0.126,0.287,-0.461
224,-0.534,-1.082,0.047,-1.013,0.365
225,1.94,0.529,-0.715,-0.861,-0.906
226,-1.066,-0.226,0.265,0.266,-0.137
227,-1.722,0.302,-1.068,0.363,-1.226
228,1.059,0.436,1.308,0.184,0.023
229,1.586,-1.724,-1.155,0.518,1.097
230,0.047,0.265,-0.129,-1.028,-1.75
231,-0.193,0.829,-0.028,-1.814,-0.253
232,-0.161,-1.241,-0.489,-0.48,-0.286
233,0.973,0.773,-0.589,-0.385,-0.026
234,-1.21,1.593,-0.532,-0.563,-0.693
235,0.188,-0.758,-0.522,2.531,0.359
236,1.142,-0.343,0.846,-0.413,-0.865
237,0.257,-0.742,2.415,1.376,-1.963
238,0.408,0.38,-0.113,-1.547,-0.263
239,1.384,0.019,0.259,-0.256,0.577
240,0.384,0.496,0.233,0.221,0.279
241,0.207,-0.536,1.652,-0.678,0.899
242,0.328,0.446,-0.438,-0.881,0.348
243,-1.104,1.84,2.61,1.146,0.356
244,-1.557,-1.084,0.106,-0.495,-0.358
245,2.222,-0.499,0.998,0.88,0.089
246,-2.041,-0.289,0.998,1.152,-0.876
247,0.058,-0.437,-0.892,0.335,0.603
248,-0.351,1.72,-0.599,0.671,0.873
249,0.719,0.103,-0.577,-0.206,1.149
250,0.048,-0.232,0.876,1.697,0.886
251,-0.116,-0.539,-1.24,-0.976,-1.514
252,2.356,-0.885,-0.702,0.516,-0.244
253,-1.948,0.61,-2.011,-0.245,1.629
254,0.082,-1.231,-0.217,0.455,0.076
255,0.903,0.074,-1.151,0.146,-0.467
256,-1.142,0.069,1.655,1.072,-0.952
257,-0.035,0.54,1.888,1.075,0.362
258,0.132,2.581,2.046,0.302,-1.252
259,-0.679,-0.033,0.334,-1.739,-1.538
260,1.713,-0.039,-0.498,-1.201,-0.334
261,0.431,-1.229,-0.237,-0.12,-1.035
262,-0.142,-1.383,-0.044,0.622,1.388
263,1.428,-0.945,0.288,0.655,-0.456
264,-1.262,-1.286,0.089,-0.595,-0.792
265,0.463,-0.06,-0.815,-0.591,-0.545
266,-1.173,-1.742,-0.612,0.017,0.43
267,-0.806,1.552,0.18,0.283,-0.359
268,0.459,-0.023,-0.418,0.804,-1.035
269,-2.547,-0.798,1.352,0.42,-1.941
270,-0.766,1.498,0.143,0.505,-1.335
271,1.055,-1.176,0.279,-0.557,-0.441
272,0.004,-1.745,0.743,-1.781,-1.197
273,0.46,-0.201,-0.396,0.518,-1.403
274,0.085,1.204,-0.507,0.558,0.554
275,-1.002,1.414,-0.074,1.808,-1.179
276,0.534,-0.186,1.534,-0.16,-1.583
277,-0.697,-0.012,-0.41,-0.576,-1.3
278,1.263,-0.009,0.229,-0.818,1.054
279,0.001,-1.25,1.626,1.792,0.187
280,-0.206,-0.54,-1.23,0.685,0.788
281,0.316,0.093,0.307,0.23,-0.272
282,-0.497,0.004,-0.344,0.397,0.102
283,-1.0,-0.82,0.518,-0.868,0.925
284,0.696,-0.352,0.328,-0.166,-0.192
285,-1.122,0.557,-0.914,-0.468,0.92
286,0.122,0.201,0.561,1.719,0.98
287,1.068,-0.953,-0.056,0.404,-0.733
288,-2.72,0.166,1.565,-1.438,-1.199
289,1.142,-0.457,-1.418,-1.139,-1.147
290,0.215,0.063,-0.078,-0.083,1.001
291,-1.33,1.004,0.155,0.744,-0.875
292,-1.291,-0.398,-0.666,0.029,-0.079
293,3.157,-0.053,-0.916,1.178,-0.616
294,-0.146,0.416,0.547,-0.586,-0.187
295,0.047,1.662,-0.098,-1.3,-0.011
296,0.363,0.972,0.646,-1.424,0.876
297,-2.038,0.143,-2.036,1.85,0.243
298,1.436,0.029,0.933,0.172,0.609
299,-0.834,-1.304,-1.461,-0.262,0.143
300,-0.314,-0.011,-0.698,0.971,0.21
301,-1.044,-0.386,-0.671,-0.275,-0.292
302,1.082,-1.201,1.142,-1.402,-0.909
303,-1.536,0.245,-0.562,-0.394,1.44
304,-0.352,1.248,2.023,-0.242,-0.801
305,-2.119,-0.134,0.111,2.239,-0.911
306,0.797,0.185,0.388,-0.312,0.142
307,-1.103,0.255,-1.414,3.48,0.092
308,0.8,-1.475,-1.503,-0.238,0.157
309,0.817,0.371,0.437,-0.347,-0.317
310,0.828,-0.873,-0.469,-1.608,0.112
311,0.952,-1.887,0.311,1.199,0.264
312,-0.234,0.127,0.889,-0.698,-1.676
313,1.001,1.293,1.039,-0.45,0.235
314,-0.981,0.094,0.075,0.25,-0.471
315,1.636,-0.51,-1.07,1.727,-0.018
316,-0.672,0.622,-1.162,0.925,1.7
317,-0.523,0.366,-1.413,-0.276,1.207
318,-0.108,0.66,1.737,0.479,-0.345
319,0.44,-1.036,-0.719,-0.399,-0.464
320,-0.956,0.051,0.385,-0.754,-0.628
321,-0.56,1.39,-1.708,-0.006,-0.599
322,-1.675,0.51,1.659,0.712,-0.188
323,0.542,-0.033,-1.271,0.406,-0.79
324,0.147,1.509,0.618,0.025,0.735
325,-1.453,-0.316,-0.91,-0.505,0.872
326,-1.964,-0.324,-0.446,1.702,0.766
327,-0.391,-1.062,-0.767,1.044,0.937
328,1.679,-0.419,1.747,1.58,-0.41
329,-1.588,0.679,-1.272,0.487,-0.471
330,-1.932,-0.736,-0.136,0.793,-0.593
331,-0.239,0.208,-0.885,-0.97,-1.224
332,0.351,-0.787,1.439,1.083,-1.57
333,0.394,-0.085,-0.092,0.023,1.113
334,1.039,1.694,0.185,1.698,-0.596
335,0.73,-1.731,1.336,0.533,-0.935
336,0.302,-0.053,0.034,1.147,-1.437
337,0.523,2.502,0.454,-1.086,0.52
338,-0.603,-1.25,-0.706,-1.178,-2.926
339,-1.444,2.187,-1.198,-0.947,0.549
340,-0.055,1.175,0.722,0.053,0.681
341,-1.193,1.879,-0.575,-0.26,0.592
342,-0.036,-1.061,-2.744,-0.648,-1.286
343,-0.562,0.635,0.569,0.782,0.861
344,-2.65,1.81,0.465,0.43,1.715
345,0.514,1.033,-0.98,-0.75,-0.341
346,-0.576,0.874,-0.462,1.606,1.241
347,0.476,0.406,0.684,0.879,0.196
348,-0.088,0.807,-2.38,-2.283,0.04
349,-0.058,-0.01,1.02,0.785,-0.816
350,-0.306,0.724,1.376,0.148,-0.146
351,-1.133,-0.773,0.692,0.22,0.277
352,-0.96,-0.139,-1.64,0.453,0.268
353,0.689,-0.41,-0.907,-0.084,2.05
354,0.462,0.724,-0.236,0.323,-1.242
355,1.388,-0.757,-0.27,-0.263,0.749
356,1.064,-0.891,0.7,-0.473,-1.07
357,0.769,0.339,-0.656,0.114,0.466
358,-1.16,-0.615,-1.442,-0.593,1.367
359,-0.124,1.185,-0.873,-0.171,0.021
360,-0.656,1.17,0.677,-0.101,1.766
361,1.524,0.185,-0.078,1.052,0.41
362,-1.22,0.775,-1.446,-1.404,2.536
363,0.598,0.189,0.159,-0.118,0.144
364,-0.752,-1.236,-0.14,-1.227,1.423
365,1.017,-2.567,1.408,1.366,0.967
366,-1.209,0.62,1.193,0.002,0.715
367,-1.419,-0.827,0.054,1.601,1.091
368,-0.472,1.019,0.985,-1.151,0.13
369,-0.484,1.424,-0.947,0.025,-0.325
370,-0.559,0.256,-0.79,-0.226,0.904
371,-1.017,0.311,-0.067,-2.381,0.265
372,0.074,-0.9,0.8,0.609,-2.756
373,-2.49,0.23,-0.041,-1.036,-0.589
374,-0.775,1.278,1.866,0.494,0.147
375,-0.976,1.104,1.111,-0.457,-0.846
376,0.36,0.775,1.508,-0.714,0.018
377,0.44,0.251,1.435,-0.901,-0.267
378,2.179,0.819,0.353,1.136,0.564
379,1.571,0.764,0.596,0.998,0.169
380,-0.243,0.347,-0.256,0.719,1.243
381,0.1,-2.217,1.266,-0.0,-0.252
382,-0.523,0.632,-0.969,-1.751,1.981
383,0.95,-0.254,-0.394,-1.637,-1.365
384,0.266,0.546,0.49,-0.923,0.356
385,-0.638,-0.542,-0.556,1.071,-0.24
386,-1.599,-1.6,0.627,-1.567,-1.408
387,0.127,-0.356,0.239,0.482,-0.76
388,0.795,1.002,1.798,0.157,-1.245
389,-1.249,0.19,0.135,-1.31,1.566
390,-0.491,-1.085,1.334,-0.914,0.024
391,-0.501,-1.268,0.595,-0.036,-0.822
392,1.123,1.602,-1.459,-0.21,0.108
393,0.423,1.944,-0.0,0.902,0.814
394,-0.55,0.096,1.092,-1.839,-1.147
395,0.174,-1.113,1.817,0.053,-1.85
396,-1.506,-0.646,1.774,0.245,0.509
397,-0.405,-0.632,1.145,1.044,2.247
398,0.817,-0.165,-0.779,0.692,0.555
399,-3.392,-3.537,0.201,0.296,0.451
400,1.043,-1.497,-0.513,0.343,-0.98
401,-0.734,1.112,-0.706,-0.095,-0.837
402,1.284,0.23,-1.09,0.96,0.064
403,-0.822,-0.032,0.302,0.893,-0.998
404,-0.498,0.59,0.211,-0.028,1.273
405,-1.386,-1.162,1.346,-2.052,0.607
406,0.104,-1.21,1.51,-1.559,-0.23
407,-1.188,-0.436,-0.454,-0.023,-0.942
408,0.266,-0.643,-0.567,-0.688,-0.428
409,0.73,-1.171,0.923,0.774,0.796
410,-0.541,1.29,-1.008,0.166,0.573
411,-1.739,-1.437,2.062,0.338,-0.931
412,0.278,-0.456,1.065,0.12,-0.687
413,-0.809,0.64,0.95,-0.169,0.308
414,1.42,-1.338,-1.801,0.25,0.14
415,-0.663,0.175,-0.793,0.461,-0.99
416,0.52,-2.532,1.04,-0.858,1.338
417,-0.658,0.015,-0.955,-0.647,1.157
418,1.734,0.254,0.008,-1.135,-0.408
419,0.396,-1.942,-0.736,-0.99,-1.581
420,1.398,-0.125,-0.461,-0.489,0.173
421,-1.452,0.215,-1.155,-1.124,-0.096
422,0.754,-0.576,0.525,0.213,0.229
423,-0.217,-0.296,-0.132,0.785,0.339
424,-0.156,0.289,0.513,-1.162,0.029
425,0.956,0.254,1.509,1.323,1.142
426,2.154,1.223,-0.59,-2.491,0.273
427,-0.455,-0.476,-0.729,-0.062,0.226
428,-0.418,-0.536,1.208,0.67,0.024
429,-1.131,1.383,-1.236,0.619,-0.435
430,-0.703,0.255,1.653,-0.014,-1.212
431,1.565,-0.818,0.476,0.612,-0.092
432,0.08,0.076,1.462,0.471,-0.126
433,1.913,-1.272,-0.866,0.88,0.253
434,-0.698,0.578,-0.107,1.428,-0.27
435,0.363,1.56,0.675,-0.529,0.599
436,-1.272,0.109,-0.718,-0.034,-1.55
437,0.953,-0.001,0.324,-2.091,0.294
438,-0.684,1.131,0.25,0.848,-0.724
439,0.227,-1.154,-0.385,-1.415,0.687
440,1.388,-0.171,0.881,0.718,2.488
441,1.079,0.868,0.845,0.009,0.858
442,0.626,1.212,0.989,-1.142,0.5
443,-0.152,1.045,0.931,-0.663,-0.059
444,0.936,0.337,0.026,-0.892,-0.13
445,0.57,1.369,-0.089,0.765,-0.264
446,0.712,-0.603,-0.095,0.263,0.543
447,0.791,0.576,0.291,-1.358,1.07
448,0.876,-0.312,-1.403,0.336,-1.126
449,-0.981,-2.497,-0.675,0.099,0.263
450,0.784,-1.057,-1.431,0.068,1.095
451,-0.712,0.713,-1.166,0.16,1.816
452,-1.838,1.633,1.369,-0.521,-0.388
453,-0.207,0.421,-0.572,-1.863,0.993
454,0.838,0.089,0.113,0.467,0.515
455,-0.272,1.203,-0.654,1.181,0.895
456,0.556,-0.092,-3.099,0.086,-0.956
457,0.638,-1.06,0.732,0.137,0.677
458,-0.326,0.468,0.223,-0.442,-0.267
459,1.497,-1.295,-0.665,0.847,1.238
460,-1.718,-0.459,0.263,-1.227,-0.256
461,-0.138,-2.314,0.592,0.81,-0.027
462,0.336,0.77,0.336,1.391,-2.339
463,0.399,-1.163,0.057,-0.327,-0.262
464,0.237,1.79,-0.499,1.625,-0.447
465,-0.238,1.061,0.783,-0.439,-1.275
466,-1.201,-0.31,0.519,0.184,1.027
467,0.417,1.547,0.232,-0.511,-2.337
468,1.32,-0.91,-0.95,-1.198,-0.935
469,0.066,-0.126,-0.574,0.076,-1.17
470,-0.589,0.326,0.419,0.803,-1.183
471,1.935,0.415,-1.177,-0.019,1.367
472,-0.114,0.27,0.752,0.641,1.868
473,0.561,0.998,0.142,1.322,-0.404
474,-0.181,0.379,0.55,-0.604,-0.848
475,1.345,1.46,-0.397,1.477,-0.289
476,0.626,0.6,-0.018,0.332,0.952
477,1.733,0.024,-0.82,2.526,1.505
478,-3.632,1.318,0.085,-0.602,-1.328
479,-1.29,0.859,-0.782,-0.346,-0.957
480,-0.161,0.224,0.938,0.198,-0.587
481,0.199,0.181,2.417,-0.978,2.098
482,-2.093,0.071,-1.418,1.615,1.084
483,-1.936,0.75,-1.164,-0.137,0.477
484,0.476,-0.462,0.279,0.459,0.01
485,-0.819,1.168,0.799,-0.665,0.254
486,1.489,2.073,-1.086,0.094,0.869
487,-1.041,1.471,-0.158,0.794,-0.503
488,0.157,-1.971,0.944,-0.899,0.099
489,-1.455,0.332,-1.077,-0.936,1.384
490,1.196,-1.01,1.227,-0.153,0.834
491,0.548,0.636,0.07,0.914,0.11
492,0.7,0.196,1.924,1.199,0.225
493,1.134,0.25,-2.715,1.332,0.283
494,-0.808,-0.1,-0.415,0.115,-0.795
495,-2.482,1.03,-1.184,-1.707,-1.162
496,-2.486,0.841,-1.475,-0.696,0.031
497,1.01,1.39,1.012,-1.398,0.163
498,0.245,-0.463,-2.282,0.575,-1.065
499,-1.467,-2.288,-0.109,1.488,0.412
500,-1.797,0.925,0.577,1.172,-1.495
501,1.239,-0.197,0.173,-0.446,2.135
502,0.198,0.607,-0.226,-0.374,0.804
503,0.854,-0.019,0.568,1.76,0.963
504,-1.021,-0.721,-1.133,-1.352,-0.506
505,1.273,-0.396,-1.274,1.699,-0.502
506,-0.076,-0.664,-3.562,-1.269,0.229
507,-0.163,-0.573,1.077,-0.051,-0.672
508,-0.734,-0.786,-0.704,-0.186,0.025
509,0.821,-0.164,-1.346,-0.725,-0.968
510,1.369,-0.264,0.684,-0.959,-1.201
511,-0.57,-0.318,-1.737,0.188,-0.263
512,2.008,-0.684,0.115,0.769,0.84
513,1.342,-0.268,1.392,-0.1,1.177
514,0.78,-0.941,0.765,0.493,1.36
515,0.149,1.083,-0.758,0.573,-1.642
516,0.027,-0.554,0.025,-0.813,-1.14
517,-0.554,-0.017,0.701,-1.239,0.135
518,-0.169,0.395,-0.417,-0.231,0.964
519,1.348,0.722,-0.31,0.037,-1.265
520,-0.228,1.094,0.107,0.277,0.867
521,-1.981,1.495,2.542,1.846,0.458
522,1.148,-0.779,0.303,-0.005,0.474
523,0.781,-0.38,0.95,-0.206,0.486
524,0.901,0.604,-0.649,-1.689,-0.487
525,-0.471,0.887,-1.156,1.102,1.383
526,-1.049,0.34,1.681,-1.003,1.295
527,0.71,-0.137,0.375,0.345,0.192
528,-1.363,0.006,-0.813,0.996,0.658
529,0.348,-0.005,1.15,0.248,0.171
530,-0.952,0.263,1.106,1.377,0.785
531,0.397,1.157,-0.303,-0.112,1.338
532,-0.233,0.442,1.011,0.478,0.262
533,0.187,0.648,0.757,-0.955,-1.332
534,0.585,-0.859,-1.189,-1.65,-2.177
535,1.303,0.724,-0.61,0.254,0.954
536,2.532,0.275,0.534,0.427,-1.356
537,0.039,1.789,0.042,-1.202,-0.543
538,1.369,0.059,0.063,-0.121,-1.235
539,0.973,-2.159,-0.457,-0.598,-0.154
540,1.559,-0.789,-0.09,1.337,-0.002
541,0.174,-1.868,1.002,0.361,-0.121
542,-0.504,-0.884,0.251,0.581,0.598
543,-0.626,-1.663,0.096,-0.315,0.623
544,0.802,-0.705,-0.844,0.978,0.102
545,1.402,-0.208,-0.238,1.013,-1.389
546,-1.351,-0.773,1.373,1.594,-0.592
547,0.599,-0.127,0.315,-0.164,-1.165
548,-1.209,-0.076,-0.024,1.636,-0.14
549,-1.388,0.744,0.04,-0.687,0.614
550,1.357,0.383,-0.083,-0.42,-0.975
551,1.267,-1.327,-0.356,1.982,0.176
552,0.442,0.732,-0.143,1.538,-0.247
553,-2.573,0.475,-0.349,1.058,-0.217
554,-0.822,0.44,0.208,-0.836,0.293
555,0.359,0.345,-0.498,0.62,-1.299
556,1.49,1.104,0.684,0.595,0.191
557,0.545,0.828,-0.669,0.368,-0.126
558,0.144,-1.442,-0.793,-0.046,1.791
559,-0.724,0.214,-0.81,-2.043,-0.869
560,-0.709,1.334,-0.462,0.954,0.881
561,-0.071,-0.743,1.313,-2.912,-0.893
562,2.079,-1.255,1.235,-0.823,-0.15
563,-0.932,1.423,1.282,0.864,-1.228
564,-0.385,0.846,-0.442,0.456,-0.186
565,0.162,-0.721,-1.052,1.348,-0.082
566,0.704,0.647,-0.224,-0.569,-0.963
567,-0.679,-1.285,0.05,-0.689,0.495
568,-1.251,-1.076,1.283,1.011,-0.393
569,0.872,0.242,-0.875,-0.406,-0.547
