data,at1,at2,at3,at4,at5
49,-0.791,1.214,0.228,-0.93,-0.179
50,1.09,-0.46,0.466,1.517,0.892
51,1.181,0.558,-1.663,1.402,1.376
52,0.055,1.388,-0.668,0.36,1.572
53,1.175,0.595,1.225,-0.148,-1.051
54,0.549,-0.437,0.581,-0.005,0.409
55,1.285,0.553,1.712,0.952,-1.387
56,0.482,-0.339,-0.502,0.664,-0.597
57,-0.25,-0.25,0.106,-0.528,-0.398
58,0.081,-0.95,1.274,0.623,-0.016
59,0.338,1.659,-1.081,1.244,0.031
60,-3.342,1.354,-2.018,0.511,-0.726
61,-1.872,-1.023,2.799,0.109,-0.805
62,1.465,-0.398,-0.209,0.769,0.334
63,-2.554,0.848,0.572,0.589,-0.137
64,-0.737,1.42,0.471,1.172,-0.24
65,1.276,0.893,0.704,-0.877,0.033
66,1.146,-1.077,0.156,0.841,1.36
67,-0.486,-0.078,0.564,1.319,1.07
68,0.481,-0.703,-2.448,0.98,-1.141
69,0.346,0.415,1.132,0.055,0.207
70,-0.902,0.426,1.151,-0.077,0.3
71,-1.157,-1.572,-1.245,-0.203,1.502
72,-0.956,-0.73,-0.206,0.078,0.796
73,1.686,-0.737,-0.171,-0.308,0.209
74,-0.225,-0.703,1.157,0.655,-0.175
75,-0.508,-1.306,-0.775,-0.791,0.743
76,1.205,-0.713,2.195,1.06,-0.929
77,0.693,-0.669,0.678,-0.225,2.505
78,1.456,0.834,-0.043,-0.607,-0.131
79,0.632,-1.341,-0.081,-1.266,2.746
80,-0.891,0.508,1.49,0.623,-1.533
81,-1.092,-1.28,0.867,-0.988,-0.84
82,0.343,-0.315,1.108,1.367,0.362
83,0.667,-0.345,-1.734,0.139,2.102
84,0.287,0.144,0.92,0.547,0.314
85,0.147,-0.18,0.245,1.678,-1.027
86,-0.001,0.056,0.504,0.583,0.298
87,0.771,-0.421,-0.386,-0.297,0.549
88,-1.157,1.364,-1.67,1.563,-1.265
89,0.272,0.264,-1.233,-2.016,-0.125
90,-0.195,0.985,-1.328,0.758,-1.369
91,0.622,-0.368,0.128,0.848,1.06
92,0.562,1.709,-0.63,0.252,0.321
93,0.972,0.18,-0.354,1.7,-0.603
94,1.49,0.423,-0.551,-0.451,2.049
95,-0.021,0.575,-0.218,-1.499,0.413
96,-1.953,-0.473,-0.711,0.423,-2.145
97,0.46,0.235,0.252,0.274,-1.25
98,0.407,0.731,0.258,-2.345,-0.62
99,-0.59,-1.357,-1.234,-0.896,1.018
100,-0.765,-0.964,1.45,-1.368,2.027
101,0.387,1.332,-1.522,-0.235,-0.345
102,-0.377,1.729,1.027,0.72,0.376
103,-1.857,-3.246,1.812,0.222,1.113
104,0.03,0.938,0.734,-0.023,0.391
105,-0.213,-0.243,0.41,0.193,-0.78
106,-0.728,1.119,-0.559,0.36,0.912
107,-0.333,-2.25,1.419,-1.273,0.904
108,-1.185,0.656,0.099,1.524,-2.56
109,-0.105,-0.629,-0.965,0.304,0.109
110,0.198,0.333,-0.494,0.5,0.015
111,1.341,1.307,-0.125,1.552,0.215
112,0.012,1.338,-1.395,-0.009,0.124
113,0.715,0.51,0.661,-0.603,0.359
114,1.048,-0.565,0.399,-0.676,-0.177
115,-0.616,-0.508,-0.397,1.394,0.349
116,-0.117,0.025,-0.34,-0.696,-1.648
117,1.246,-0.086,1.411,-1.145,0.064
118,-1.236,-1.295,-0.085,-0.926,0.492
119,0.889,-1.596,-0.588,-1.776,0.409
120,-0.556,0.747,-0.658,0.837,-1.18
121,1.227,-0.428,-0.418,-1.325,-0.797
122,0.554,0.076,0.517,0.967,0.01
123,-0.063,-0.855,0.361,1.909,0.299
124,-2.117,0.243,-1.553,0.567,0.003
125,1.413,-0.704,0.896,-0.026,0.624
126,-0.001,-2.434,-0.832,-0.343,1.422
127,-0.52,-1.211,-0.541,1.272,0.178
128,0.877,0.575,-2.255,-0.672,0.133
129,-1.714,-0.879,-1.375,-0.795,-1.378
130,-1.169,1.475,0.01,0.886,-0.394
131,0.663,-1.109,0.316,-2.353,-0.213
132,-0.035,-0.877,-0.499,-1.841,0.534
133,-1.217,-0.774,1.051,-0.776,-1.351
134,0.516,-0.398,-0.343,-1.347,0.404
135,0.074,-0.872,2.114,-0.356,-0.042
136,0.234,-1.57,0.326,0.902,1.712
137,-1.097,-1.664,1.049,-1.108,-1.276
138,0.194,-1.282,-1.179,1.415,-1.29
139,0.391,0.643,0.354,0.062,0.113
140,0.577,-3.184,0.032,0.801,-0.002
141,-1.168,1.671,-0.664,-1.741,1.434
142,-0.499,-0.569,2.104,0.389,0.339
143,-1.216,0.305,-0.069,0.116,1.427
144,-0.349,0.019,-1.029,-0.437,1.536
145,-1.218,-0.021,0.294,0.701,-0.469
146,-1.492,1.155,0.978,1.024,1.021
147,1.769,-1.798,-1.628,1.554,3.198
148,-0.954,0.9,-1.125,-1.253,0.135
149,-0.136,-0.921,0.386,-1.612,0.985
150,-1.711,-0.147,0.189,1.298,0.463
151,-1.529,0.518,1.145,2.7,0.301
152,-1.175,-0.158,-2.737,-0.02,1.181
153,-0.304,-0.189,-0.592,0.377,-0.349
154,0.516,0.073,0.092,2.74,-0.786
155,-2.127,0.499,-0.578,0.634,0.185
156,-0.527,0.768,1.331,1.316,0.582
157,-1.278,0.098,1.202,-1.543,0.539
158,-0.038,1.501,-1.181,-0.086,-0.014
159,0.102,-0.617,1.67,0.947,-0.07
160,-0.293,-0.8,-0.745,0.112,-0.177
161,1.299,1.319,-0.974,0.465,0.356
162,0.072,0.774,-0.912,0.973,-1.454
163,-0.411,-2.606,0.5,-0.468,1.506
164,-0.001,1.001,1.247,0.151,1.033
165,2.236,-0.862,1.169,0.059,-0.391
166,0.937,2.025,1.008,-1.369,1.014
167,0.029,0.401,0.461,-1.618,1.227
168,-0.434,0.376,0.391,-1.354,0.235
169,1.27,-0.415,-0.338,-1.048,-1.116
170,0.801,-0.129,0.884,1.028,1.872
171,-0.475,-1.523,1.485,-0.347,-1.209
172,-0.098,-0.111,0.404,0.68,-0.3
173,-0.4,0.135,-0.582,-0.116,-0.275
174,-0.691,-1.167,1.514,0.209,-2.261
175,-1.426,-1.735,0.167,-0.478,2.128
176,0.394,1.063,-1.725,-0.226,0.168
177,1.404,0.303,2.312,-0.345,-0.59
178,-1.133,1.234,0.335,-1.522,0.739
179,-0.604,0.67,0.498,1.066,1.518
180,-0.884,1.211,-1.041,-1.071,-0.515
181,0.96,-0.936,0.632,-1.58,1.005
182,-0.538,0.175,-0.823,1.646,1.539
183,-1.686,-1.545,-0.053,0.076,0.579
184,0.962,1.206,1.329,-0.506,-0.134
185,-0.246,-0.085,0.661,-1.056,-0.361
186,1.497,-1.059,0.148,-0.03,1.414
187,-0.717,0.328,-0.129,-0.989,0.883
188,-1.111,-0.044,-2.897,0.113,0.995
189,1.429,1.786,1.107,-0.336,0.337
190,-0.54,-2.074,0.485,-0.073,-0.951
191,-0.054,0.381,-1.052,-0.544,-0.638
192,-1.569,0.585,-0.129,-0.016,0.272
193,1.176,-0.334,0.132,-0.918,0.327
194,-2.955,-0.24,-0.616,-0.336,-0.203
195,1.127,-1.432,-1.765,-0.738,-0.149
196,-1.734,2.67,-0.575,-0.644,0.086
197,0.5,-1.741,-0.338,-1.227,1.42
198,0.718,0.271,0.471,1.175,1.919
199,-0.688,-1.077,0.236,0.139,-0.817
200,0.675,-1.788,-0.614,0.045,0.511
201,0.261,0.303,1.977,-1.983,-0.646
202,0.442,-2.28,1.276,-0.562,-1.038
203,0.099,0.892,1.135,2.186,-0.071
204,-1.182,-0.115,-2.913,0.777,-0.368
205,-0.854,0.842,0.45,-0.673,0.464
206,1.035,-0.931,-0.913,-0.874,-0.752
207,0.34,0.279,-0.706,-0.23,-1.177
208,0.044,-0.811,1.626,-0.634,1.135
209,0.591,-0.947,0.264,-1.646,-0.755
210,-1.476,-0.222,-0.458,-0.638,0.743
211,-1.272,-0.597,-0.505,-0.638,0.256
212,-0.167,1.111,1.331,0.976,-0.54
213,-1.441,-1.75,0.907,-0.28,0.221
214,-1.355,-0.141,-0.155,-1.193,1.02
215,-0.051,1.197,-0.214,0.565,-1.178
216,0.299,0.232,0.491,-1.367,-0.429
217,-0.649,2.047,0.312,0.482,0.664
218,-2.267,0.298,-0.957,0.294,0.889
219,-0.294,0.032,-0.444,-0.463,1.095
220,-1.005,0.959,0.843,1.914,0.709
221,-0.736,0.891,-1.769,-0.11,-0.056
222,0.044,-0.484,-0.472,1.681,0.479
223,1.814,-1.543,1.027,0.518,1.812
224,0.579,-0.063,-0.852,-0.737,-1.273
225,-0.291,0.239,1.835,-0.948,-0.745
226,-0.666,-1.027,0.771,-0.362,-1.086
227,-0.059,0.995,0.826,0.521,-0.773
228,0.503,0.295,0.767,1.731,-0.781
229,-0.37,-0.507,-0.45,0.367,-1.406
230,1.271,1.301,-0.623,0.103,0.801
231,0.514,1.945,0.288,0.424,-0.516
232,1.653,0.544,0.58,-0.355,0.109
233,-0.975,-1.746,0.246,-0.534,0.373
234,-1.118,1.834,0.233,0.366,-0.398
235,-0.532,0.428,-0.159,0.424,0.649
236,-1.277,0.299,0.425,-0.728,-1.019
237,2.136,-2.336,1.832,-0.512,-0.981
238,0.496,-0.29,-0.454,-1.876,-0.716
239,0.702,0.927,0.699,1.473,-0.256
240,-0.829,2.111,0.056,-0.602,1.004
241,-0.458,0.643,-0.402,0.205,-1.014
242,3.085,1.5,0.453,0.176,-0.408
243,-0.921,0.339,0.396,-1.842,-1.449
244,-0.699,-0.732,0.275,0.078,1.225
245,0.612,1.638,-0.898,-0.18,-1.117
246,0.41,-1.11,-2.158,1.727,0.64
247,3.549,-2.06,0.997,-0.734,0.7
248,-1.423,0.06,1.364,-1.168,0.193
249,1.408,1.336,-0.976,0.472,0.811
250,0.422,0.769,1.651,0.406,-1.153
251,0.755,-0.15,0.185,0.382,-0.336
252,-0.403,1.25,-1.81,0.325,0.088
253,1.284,-0.062,-0.552,-0.093,0.159
254,-0.573,-0.72,-1.129,-0.162,-0.644
255,-0.147,1.871,0.403,1.1,0.305
256,-0.095,-0.183,0.998,-0.388,-0.13
257,-0.443,-0.679,-1.178,1.834,-0.423
258,0.022,0.843,1.043,0.111,0.889
259,0.292,-0.591,-0.393,0.557,-0.902
260,-0.761,-1.596,1.447,0.834,1.012
261,0.613,-0.776,0.07,-0.582,1.3
262,-1.034,0.893,-0.68,1.153,1.454
263,-0.508,0.456,-0.112,0.448,0.187
264,0.449,-1.355,0.478,-0.25,1.091
265,-0.548,-0.71,-1.414,-0.376,0.185
266,1.496,-0.344,-3.548,0.129,-0.14
267,-0.706,0.324,0.686,0.423,-1.318
268,-0.936,1.416,0.818,-0.423,-0.228
269,0.092,-0.66,-1.223,0.075,1.398
270,0.156,-0.03,-0.289,-1.734,-0.125
271,-0.335,0.023,-0.162,-0.157,-1.586
272,1.063,-0.952,0.607,1.151,-0.741
273,-1.911,-0.581,-1.274,1.167,0.593
274,0.453,-0.584,0.892,-0.832,0.365
275,0.449,-0.039,-0.35,1.149,0.597
276,0.926,0.725,0.104,0.749,0.104
277,1.326,0.117,0.565,-0.934,1.877
278,-0.124,0.637,0.13,-1.728,0.052
279,0.571,-0.83,-0.106,3.224,1.035
280,0.326,0.543,-1.167,-0.648,0.743
281,1.283,0.448,0.942,0.179,1.289
282,-0.546,0.569,0.927,-0.087,-0.214
283,-0.14,0.104,-1.298,-1.561,-0.692
284,-0.496,-0.014,0.496,-1.435,1.188
285,-0.182,-1.341,0.864,0.704,-0.174
286,0.015,-0.673,0.465,-0.155,0.53
287,0.379,-1.324,0.006,-0.056,-0.214
288,-0.096,-0.973,0.878,0.247,0.59
289,0.103,0.577,-0.621,-0.256,0.852
290,-1.326,1.548,-0.495,-0.168,-0.168
291,-0.361,-1.791,0.359,0.249,-0.504
292,-1.242,0.596,1.068,0.798,-0.883
293,-2.14,-0.684,-0.284,-0.871,-1.849
294,-0.004,1.247,0.181,-0.406,-0.286
295,1.066,-0.45,0.367,-0.997,0.257
296,0.253,-0.969,-1.783,0.827,-0.013
297,-0.384,0.609,0.589,2.314,-0.157
298,1.497,-0.309,-0.505,0.369,1.312
299,-0.119,-1.971,0.175,-0.425,-0.892
300,1.025,-0.774,1.178,1.354,-0.06
301,-0.379,1.22,0.548,-0.232,0.265
302,-0.133,0.879,1.272,-1.03,2.349
303,1.016,1.082,0.813,-0.274,0.501
304,1.543,-1.509,-0.79,1.388,0.962
305,0.36,-0.899,0.956,-0.828,-0.488
306,1.783,-0.257,0.444,-1.131,1.227
307,0.782,0.626,0.573,-2.202,0.915
308,-2.856,0.523,-0.287,0.823,1.122
309,0.299,0.565,-0.056,0.975,-1.385
310,0.294,0.477,-0.653,1.073,-0.631
311,-0.464,-1.029,-0.09,1.102,-1.07
312,0.058,-0.18,-0.956,2.32,-1.048
313,1.626,1.838,2.053,0.287,-3.234
314,-0.263,0.34,0.09,0.782,-0.272
315,1.197,0.859,1.511,0.526,-0.361
316,-1.302,-0.026,-0.332,0.239,-0.457
317,-0.921,0.99,-2.112,-0.936,-0.224
318,-0.97,-1.207,0.971,0.277,0.917
319,3.097,-0.049,-0.033,0.93,1.073
320,-1.105,0.256,0.239,1.32,0.884
321,0.495,0.074,-0.039,-0.707,-0.457
322,0.649,-0.327,1.447,0.945,1.161
323,0.343,0.362,-1.139,-1.131,0.341
324,0.132,-0.039,-1.099,0.212,0.199
325,1.699,1.041,0.185,-0.354,-0.799
326,0.145,0.584,0.226,-0.281,-0.043
327,-0.836,0.064,-1.453,-2.279,0.332
328,0.864,1.765,0.636,-0.462,-2.201
329,0.688,-0.03,0.965,-1.609,-2.113
330,-0.234,-0.976,2.563,-0.637,-0.162
331,-1.957,-0.885,-1.152,-0.751,-0.62
332,-1.182,0.635,0.366,0.84,1.405
333,0.579,-2.515,-0.236,-1.05,1.069
334,0.819,-2.165,-1.641,-1.555,-0.115
335,0.863,0.322,0.047,0.084,-0.503
336,-0.374,0.509,0.19,0.201,-0.771
337,-0.47,-0.303,-0.826,-0.632,0.668
338,0.108,0.311,-1.44,0.532,0.042
339,0.149,1.898,-0.18,0.318,0.483
340,-0.724,-0.258,1.18,0.015,0.425
341,-0.238,-0.625,1.491,-0.083,0.561
342,2.436,0.173,1.386,0.338,-0.665
343,0.967,0.437,0.917,0.532,-0.171
344,-0.165,0.414,0.054,1.096,-1.004
345,0.702,-1.898,-1.553,-0.904,0.645
346,-0.925,-0.051,0.933,0.096,-1.423
347,0.969,0.19,0.646,-1.035,-2.187
348,-0.043,1.045,-0.441,3.02,1.604
349,0.278,0.685,1.449,-1.498,-1.147
350,2.218,0.178,-0.396,1.508,-1.231
351,-0.423,1.221,0.782,1.459,-0.176
352,0.402,-0.017,-0.091,-0.123,0.387
353,0.125,0.106,0.644,-0.173,1.704
354,1.033,1.651,-1.13,0.431,2.107
355,1.251,1.253,-0.154,-0.158,-0.201
356,-1.037,0.572,-0.122,0.352,0.574
357,0.042,-1.094,-0.787,-1.074,-0.661
358,-1.041,0.952,-0.074,0.454,0.858
359,0.223,-1.985,0.201,1.487,0.017
360,0.906,-1.111,-0.383,-0.727,1.94
361,0.621,0.319,0.452,-1.541,0.622
362,0.393,1.095,-1.271,-0.305,0.826
363,0.55,-0.346,-0.366,0.493,0.327
364,0.017,-0.161,-0.7,1.35,0.31
365,-0.535,0.036,-1.108,-1.264,-0.588
366,-0.092,-1.344,1.018,2.742,-1.334
367,-1.549,-1.223,-1.823,0.651,-0.604
368,-2.16,0.734,-0.671,-0.17,-0.396
369,0.455,-1.142,-0.699,0.134,2.189
370,-0.936,0.454,-1.778,1.078,0.783
371,0.476,-1.038,0.431,-1.201,-0.606
372,-0.303,-0.054,0.893,-0.625,0.428
373,0.527,0.22,-0.339,0.171,-0.861
374,0.863,-0.01,0.503,0.277,-0.523
375,-0.199,1.024,-1.487,-0.493,-0.38
376,-0.338,0.718,1.025,0.933,-0.37
377,-1.179,0.648,0.97,0.933,0.357
378,0.522,-0.754,-0.779,-1.137,0.506
379,0.083,-0.691,0.347,-0.683,-0.236
380,-1.04,-1.04,-0.911,1.258,-1.114
381,-1.172,1.594,-1.015,1.291,-0.833
382,1.449,-0.395,0.113,1.106,-0.57
383,0.122,-0.971,1.63,-0.625,0.112
384,-1.261,-0.681,-0.043,-0.698,-3.356
385,-0.85,-0.732,0.168,0.059,-0.018
386,1.091,-1.178,0.647,0.495,1.356
387,-1.085,-0.57,0.808,0.816,-0.95
388,1.413,0.594,-0.835,-1.105,-0.615
389,-0.28,0.483,-1.219,0.344,1.151
390,-0.7,0.631,0.074,0.004,0.15
391,-0.178,0.836,1.665,1.587,0.38
392,-0.999,0.144,0.196,1.3,-0.126
393,-0.12,-1.097,-0.115,1.055,0.409
394,0.215,-0.369,-0.293,-0.351,1.387
395,0.215,0.134,0.846,-1.104,-1.054
396,-0.197,-0.353,-0.976,-0.357,-0.649
397,0.008,-0.245,-1.568,-3.859,-0.453
398,1.29,1.251,2.083,0.105,0.116
399,0.68,0.338,0.258,-0.787,-0.143
400,0.658,-1.109,-0.541,0.843,-1.268
401,-0.562,0.278,-0.944,0.103,-0.29
402,-1.376,-0.363,-0.471,-1.276,0.535
403,0.983,-0.085,-0.285,0.298,-1.286
404,-0.913,0.243,0.561,0.26,-1.979
405,1.665,-0.151,0.54,0.798,0.498
406,0.398,0.351,-1.479,0.408,-2.366
407,-1.24,-0.377,0.944,-0.416,-0.197
408,0.686,-1.6,-0.485,0.458,0.376
409,-1.058,-0.234,0.148,0.161,0.525
410,0.99,0.604,-0.887,-1.648,-0.364
411,-1.785,-0.612,-1.358,-0.05,-0.447
412,-0.462,0.487,-0.023,0.077,1.688
413,1.101,1.291,1.235,1.485,1.676
414,-1.493,-0.432,-1.547,-0.037,0.365
415,-2.715,0.001,1.134,0.957,-1.897
416,-0.272,-0.627,-0.006,-0.124,-0.282
417,-0.273,0.738,-1.762,-1.312,-0.538
418,-1.383,-1.162,-0.701,-1.064,-0.333
419,0.311,1.565,-1.574,-0.743,-0.642
420,-0.978,0.027,0.547,0.765,-0.039
421,1.423,-1.525,-0.61,0.623,-2.208
422,-1.763,-1.372,0.484,0.853,-1.067
423,0.509,-1.126,-2.667,-0.233,-0.006
424,-1.083,2.164,-0.069,-0.697,1.089
425,-1.853,-0.75,1.217,0.774,0.362
426,-1.519,-1.019,-1.25,-0.138,-1.143
427,0.635,0.478,1.051,0.059,0.092
428,0.136,0.122,-0.475,0.065,0.525
429,-0.519,-2.939,-1.864,-0.359,-1.134
430,-0.196,-1.181,0.862,0.26,-0.294
431,0.027,-0.241,-0.004,-0.109,-0.002
432,-0.618,-0.435,0.183,1.257,0.493
433,-0.619,0.513,0.044,-0.342,-0.838
434,0.062,1.189,1.752,-0.077,-1.533
435,-0.088,-2.283,0.002,1.45,-0.574
436,-0.207,-0.139,-0.677,0.658,-2.177
437,0.092,-0.31,-1.181,-0.372,-0.524
438,0.66,1.34,-0.557,1.085,-1.207
439,0.11,-0.53,-0.644,-0.335,1.641
440,0.761,-0.522,-0.366,0.429,1.596
441,-0.347,2.398,-0.098,0.805,-0.762
442,-0.185,0.588,1.891,-1.097,-2.202
443,0.839,-1.74,1.519,-1.364,-0.958
444,-0.747,0.133,-1.435,-0.956,0.652
445,0.92,0.612,2.061,-0.173,0.638
446,0.444,0.723,-1.044,-0.209,0.386
447,0.47,0.092,0.985,0.936,0.661
448,0.726,-0.612,-0.647,-1.434,-0.379
449,-1.304,1.969,0.083,-0.667,2.778
450,-1.713,1.127,0.226,-0.392,0.186
451,-1.382,-0.847,1.368,0.352,-0.123
452,-1.326,-0.581,0.093,1.684,1.277
453,-1.552,0.337,-1.307,0.108,-1.333
454,0.038,0.219,-1.03,0.688,0.399
455,0.546,1.063,0.74,0.516,-0.109
456,0.266,-0.524,-1.129,0.349,-0.302
457,-0.984,-0.796,0.379,-0.726,0.315
458,0.217,0.533,0.224,1.65,-0.505
459,0.458,1.099,0.429,-0.193,-1.758
460,1.904,1.08,-0.597,-0.347,-1.516
461,-0.627,0.938,-1.386,-1.473,-2.147
462,0.651,-0.51,0.097,-1.13,1.637
463,-1.311,-0.968,-1.782,-1.112,0.267
464,-0.467,0.595,-0.076,0.15,-0.3
465,0.216,-1.498,1.396,-0.926,0.353
466,-0.838,0.487,0.462,-0.411,-0.446
467,1.279,-1.092,-0.96,0.298,-0.226
468,-1.115,1.417,-0.334,0.018,0.407
469,-0.065,-0.707,0.322,0.948,1.227
470,-1.553,-0.388,0.258,-1.565,-0.674
471,0.667,-0.663,-0.308,-1.1,1.669
472,0.665,0.477,1.168,-1.458,0.703
473,1.396,-0.376,1.477,-0.8,-0.317
474,0.175,0.291,0.209,-0.404,-0.857
475,-2.008,0.164,0.56,-0.29,-0.147
476,-1.295,0.625,1.902,1.378,-0.66
477,-0.418,0.161,-2.9,0.235,-0.201
478,-0.131,1.876,-0.899,0.754,-1.106
479,0.73,-0.151,0.235,0.853,-0.628
480,0.659,0.22,-0.196,0.44,-0.78
481,0.9,0.74,-0.299,0.409,0.377
482,-0.102,-0.352,-2.238,-0.718,-0.588
483,0.644,-0.566,0.45,-0.806,-0.446
484,0.27,0.224,-0.414,-0.922,-0.219
485,-2.32,-1.827,-1.067,-1.591,-0.246
486,-0.534,-0.908,0.151,0.178,-0.343
487,1.199,0.396,-0.829,0.041,0.824
488,-0.408,-0.067,-1.272,-0.498,-0.505
489,-0.518,0.846,-2.006,0.224,-0.89
490,0.391,-2.472,2.074,2.097,0.186
491,-0.74,1.608,0.199,-1.333,-0.453
492,-1.846,0.01,-0.084,-0.72,-1.356
493,-0.496,0.803,0.244,-0.591,0.862
494,-0.099,-1.243,0.777,0.165,0.132
495,0.178,1.816,-1.163,-0.849,1.383
496,-0.353,-1.191,0.571,-0.346,-1.081
497,-0.438,0.859,-0.622,0.125,-1.121
498,-0.74,-0.776,2.458,-0.529,-0.228
499,-1.227,1.089,0.195,0.145,-1.299
500,-0.648,0.098,-0.245,0.05,-0.509
501,1.504,-0.908,0.879,0.227,0.878
502,-0.409,0.153,0.833,-0.383,1.752
503,-0.259,-0.064,0.97,-0.328,-0.046
504,0.178,0.703,-0.336,-1.295,0.251
505,2.015,-0.591,-1.028,0.939,-0.237
506,-0.201,-0.881,-0.744,-0.866,-1.605
507,2.217,0.849,-0.101,-1.378,0.169
508,0.106,0.394,-1.942,-1.043,0.037
509,-1.442,0.462,-0.749,1.08,0.279
510,0.584,0.787,-0.165,-0.125,1.755
511,-0.352,0.956,-0.649,0.609,-0.355
512,-1.674,0.06,0.172,-0.344,-0.592
513,1.251,0.145,0.07,-0.153,-1.161
514,-0.866,-0.679,-0.062,-1.374,0.246
515,0.211,-0.064,-0.11,-0.171,1.019
516,-1.766,0.813,-0.251,-1.246,0.039
517,-0.751,1.801,-1.941,-2.129,-1.041
518,0.637,-0.099,-0.675,0.056,-0.27
519,0.428,1.112,-0.223,2.431,1.833
520,0.975,0.298,1.914,0.066,0.907
521,-0.924,0.077,0.059,0.323,0.17
522,-0.599,1.363,1.101,-1.847,1.345
523,0.948,0.589,-1.041,0.793,1.305
524,-0.335,0.017,-0.05,0.803,-0.783
525,-0.315,-0.639,-0.751,0.76,0.63
526,-1.153,-0.076,-1.21,0.046,-0.22
527,-1.113,-0.118,0.855,0.059,-1.341
528,-0.033,-0.739,-0.906,-0.876,-0.784
529,0.61,-0.094,-0.231,0.113,0.03
530,-0.989,-0.111,0.63,-1.016,-0.223
531,-0.044,0.42,-0.365,1.579,2.159
532,-0.59,-1.595,0.308,0.135,-0.055
533,-0.125,2.702,-1.468,2.756,1.004
534,1.128,-0.767,0.256,-0.426,-1.465
535,-0.886,0.109,0.992,-0.101,0.903
536,-0.517,-1.716,-1.601,-0.134,0.674
537,0.871,0.26,-0.693,-0.913,-1.792
538,-1.112,-0.221,-0.308,0.909,-0.72
539,-0.423,1.893,-0.478,0.367,1.767
540,-0.115,-0.964,-1.162,-0.058,0.064
541,0.773,-0.016,0.919,-0.067,0.63
542,1.013,-0.481,0.841,-0.272,0.031
543,0.361,0.262,-1.104,1.406,0.72
544,0.013,-1.08,-0.658,0.363,-0.372
545,0.409,0.722,0.403,-0.668,-0.156
546,-0.92,1.118,0.692,1.534,-0.388
547,0.337,0.605,0.989,0.152,0.323
548,0.113,-1.296,0.486,1.185,0.207
549,0.851,-0.903,0.491,-0.931,-0.078
550,0.563,1.523,-1.202,-0.468,0.973
551,0.115,-0.215,-1.78,-0.401,-0.79
552,-0.679,-0.98,1.79,-0.583,0.698
553,-0.112,0.773,0.13,-0.642,-0.144
554,-0.293,2.397,0.05,0.495,0.608
555,-0.835,1.875,-0.656,0.342,0.669
556,-0.94,-0.269,0.226,0.435,2.404
557,1.005,1.287,-0.491,1.065,0.725
558,-0.803,-1.297,1.959,0.515,2.519
559,2.267,0.178,0.175,0.608,1.277
560,-0.631,2.572,-1.317,1.326,0.582
561,0.832,-0.251,1.145,-0.33,-0.145
562,1.882,-0.363,-3.424,-1.694,0.217
563,0.885,-0.311,0.904,-0.268,0.807
564,2.596,-0.127,1.549,-0.374,-1.433
565,-0.129,0.319,0.69,0.701,-0.365
566,0.029,-0.742,0.657,1.548,-1.422
567,-0.241,-1.26,-0.27,-0.53,0.755
568,-0.555,-0.555,0.101,-0.477,0.275
569,-0.905,-0.013,0.089,0.158,0.488
